"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-026.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",2.06155907844136
"200303-027.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",2.18133026220763
"200303-001.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",1.9529048488969
"200303-009.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",2.0655855847756
"200303-011.wav_738",1,0.04,0.140022675736966,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",1.82285843437952
"200303-012.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",1.89398111477421
"200303-026.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",1.94426931503727
"200303-027.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",1.82535203121219
"200303-001.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.93700673300963
"200303-009.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.68715823031147
"200303-011.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.75890038481209
"200303-012.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.73373488640058
"200303-026.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.80004045026302
"200303-027.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",1.87192669548691
"200303-001.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",1.8832511985481
"200303-009.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",2.21350650361072
"200303-011.wav_740",1,0.04,0.140022675737023,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",1.9413398127112
"200303-012.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",2.02467489718346
"200303-026.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",2.04357269923015
"200303-027.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",2.14646927572381
"200303-001.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",1.92200979907595
"200303-009.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",2.27208654685022
"200303-011.wav_723",1,0.04,0.140022675736966,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",1.89123294214387
"200303-012.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",1.85500984720537
"200303-026.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",1.89139188783262
"200303-027.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",2.01154350288679
"200303-001.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",2.06076419945863
"200303-009.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",2.18672365436894
"200303-011.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",1.84038768784036
"200303-012.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",1.9667296271713
"200303-026.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",1.79490653003013
"200303-027.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",1.84888211917705
"200303-001.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",1.93544817755957
"200303-009.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",2.22074395617516
"200303-011.wav_742",1,0.04,0.140022675736966,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",1.89249140955766
"200303-012.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",1.87574585971027
"200303-026.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",1.93652162008679
"200303-027.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",1.89257519835745
"200303-001.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.89962526545594
"200303-009.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.66893577740504
"200303-011.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.71426465554515
"200303-012.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.47732820514149
"200303-026.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.84193866348715
"200303-027.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",1.80058722956301
"200303-001.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",1.93946103008554
"200303-009.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",2.33630710684641
"200303-011.wav_744",1,0.04,0.140022675737023,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",1.96440246013233
"200303-012.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",2.16103369980388
"200303-026.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",2.1300060752886
"200303-027.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",2.36305125999586
"200303-001.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",1.91923228013262
"200303-009.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",2.13726999153801
"200303-011.wav_745",1,0.04,0.140022675736966,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",1.78315202142016
"200303-012.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",27.8,0.21,30,"cerrado",2,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",1.75291551155536
"200303-026.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",26,0.2,30,"abierta",3,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",1.64483590016309
"200303-027.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",27.3,0.19,30,"cerrado",3,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",1.87045643466352
"200303-001.wav_746",1,0.04,0.140022675736994,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",24,0.31,30,"abierta",1,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",1.79125110515181
"200303-009.wav_746",1,0.04,0.140022675736994,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",28.1,0.19,30,"cerrado",1,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",2.00481920988269
"200303-011.wav_746",1,0.04,0.140022675737023,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",29,0.2,30,"abierta",2,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",1.83380097188021
