"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","snr.attenuation"
"200303-003.wav_12",1,0.04,0.240022675736967,1.474,2.55,"0.2_BB_am_no.harm.wav_11","simulations",NA,"0.2_BB_am_no.harm.wav_11",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_11",1.3389877233961
"200303-003.wav_13",1,0.04,0.24002267573696,9.598,10.233,"0.2_BB_am_no.harm.wav_12","simulations",NA,"0.2_BB_am_no.harm.wav_12",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_12",-0.00335812813202076
"200303-003.wav_14",1,0.04,0.24002267573696,7.317,8.141,"0.2_BB_am_no.harm.wav_13","simulations",NA,"0.2_BB_am_no.harm.wav_13",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_13",1.99337832274965
"200303-003.wav_15",1,0.04,0.24002267573696,0.1,0.81,"0.2_BB_am_no.harm.wav_14","simulations",NA,"0.2_BB_am_no.harm.wav_14",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_14",-0.252163041780373
"200303-003.wav_16",1,0.04,0.24002267573696,5.396,6.152,"0.2_BB_am_no.harm.wav_15","simulations",NA,"0.2_BB_am_no.harm.wav_15",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_15",1.20708486825767
"200303-003.wav_17",1,0.04,0.24002267573696,9.435,10.377,"0.2_BB_am_no.harm.wav_16","simulations",NA,"0.2_BB_am_no.harm.wav_16",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_16",1.00177430796783
"200303-003.wav_18",1,0.04,0.24002267573696,1.23,2.525,"0.2_BB_am_no.harm.wav_17","simulations",NA,"0.2_BB_am_no.harm.wav_17",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_17",1.13187173009316
"200303-003.wav_19",1,0.04,0.240022675736967,0.836,1.646,"0.2_BB_am_no.harm.wav_18","simulations",NA,"0.2_BB_am_no.harm.wav_18",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_18",1.29615784964282
"200303-003.wav_20",1,0.04,0.24002267573696,5.718,7.372,"0.2_BB_am_no.harm.wav_19","simulations",NA,"0.2_BB_am_no.harm.wav_19",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_19",0.624345551632923
"200303-003.wav_21",1,0.04,0.24002267573696,4.792,5.287,"0.2_BB_am_no.harm.wav_20","simulations",NA,"0.2_BB_am_no.harm.wav_20",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_20",-0.141557358014015
"200303-003.wav_22",1,0.04,0.24002267573696,2.461,3.506,"0.2_BB_am_no.harm.wav_21","simulations",NA,"0.2_BB_am_no.harm.wav_21",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_21",2.31661454612321
"200303-003.wav_23",1,0.04,0.24002267573696,0.365,1.098,"0.2_BB_am_no.harm.wav_22","simulations",NA,"0.2_BB_am_no.harm.wav_22",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_22",1.16378125654606
"200303-003.wav_24",1,0.04,0.24002267573696,7.176,7.777,"0.2_BB_am_no.harm.wav_23","simulations",NA,"0.2_BB_am_no.harm.wav_23",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_23",0.766816649423746
"200303-003.wav_25",1,0.04,0.240022675736975,3.654,5,"0.2_BB_am_no.harm.wav_24","simulations",NA,"0.2_BB_am_no.harm.wav_24",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_24",-1.82850871889225
"200303-003.wav_26",1,0.04,0.240022675736967,8.5,9.652,"0.2_BB_am_no.harm.wav_25","simulations",NA,"0.2_BB_am_no.harm.wav_25",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_25",0.210225721507229
"200303-003.wav_27",1,0.04,0.24002267573696,4.933,6.011,"0.2_BB_am_no.harm.wav_26","simulations",NA,"0.2_BB_am_no.harm.wav_26",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_26",0.120559156749744
"200303-003.wav_28",1,0.04,0.24002267573696,9.013,10.015,"0.2_BB_am_no.harm.wav_27","simulations",NA,"0.2_BB_am_no.harm.wav_27",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_27",0.669351336275767
"200303-003.wav_29",1,0.04,0.24002267573696,3.624,4.12,"0.2_BB_am_no.harm.wav_28","simulations",NA,"0.2_BB_am_no.harm.wav_28",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_28",0.832530463181463
"200303-003.wav_30",1,0.04,0.24002267573696,5.027,5.695,"0.2_BB_am_no.harm.wav_29","simulations",NA,"0.2_BB_am_no.harm.wav_29",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_29",-2.05618168809724
"200303-003.wav_31",1,0.04,0.24002267573696,4.788,5.593,"0.2_BB_am_no.harm.wav_30","simulations",NA,"0.2_BB_am_no.harm.wav_30",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_30",-0.972306993043443
"200303-003.wav_32",1,0.04,0.240022675736967,8.076,9.5,"0.2_BB_am_no.harm.wav_31","simulations",NA,"0.2_BB_am_no.harm.wav_31",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_31",1.25967192463604
"200303-003.wav_33",1,0.04,0.240022675736996,3.158,4.333,"0.2_BB_am_no.harm.wav_32","simulations",NA,"0.2_BB_am_no.harm.wav_32",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_32",-0.700713958213475
"200303-003.wav_34",1,0.04,0.240022675736896,5.941,7.32,"0.2_BB_am_no.harm.wav_33","simulations",NA,"0.2_BB_am_no.harm.wav_33",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_33",1.42688774237039
"200303-003.wav_35",1,0.04,0.240022675736996,6.838,7.5,"0.2_BB_am_no.harm.wav_34","simulations",NA,"0.2_BB_am_no.harm.wav_34",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_34",0.231012605655549
"200303-003.wav_36",1,0.04,0.240022675736996,2.66,3.141,"0.2_BB_am_no.harm.wav_35","simulations",NA,"0.2_BB_am_no.harm.wav_35",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_35",-0.770941052152612
"200303-003.wav_37",1,0.04,0.240022675736896,1,2.164,"0.2_BB_am_no.harm.wav_36","simulations",NA,"0.2_BB_am_no.harm.wav_36",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_36",1.60714384342756
"200303-003.wav_38",1,0.04,0.240022675737003,2.077,2.5,"0.2_BB_am_no.harm.wav_37","simulations",NA,"0.2_BB_am_no.harm.wav_37",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_37",2.09689790541831
"200303-003.wav_39",1,0.04,0.240022675736903,6.752,7.606,"0.2_BB_am_no.harm.wav_38","simulations",NA,"0.2_BB_am_no.harm.wav_38",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_38",1.23378641984542
"200303-003.wav_40",1,0.04,0.240022675737003,0.5,1.555,"0.2_BB_am_no.harm.wav_39","simulations",NA,"0.2_BB_am_no.harm.wav_39",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_39",1.93353625722157
"200303-003.wav_41",1,0.04,0.240022675737003,4.209,4.815,"0.2_BB_am_no.harm.wav_40","simulations",NA,"0.2_BB_am_no.harm.wav_40",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_40",-0.228866286079558
"200303-003.wav_42",1,0.04,0.240022675736903,5.764,6.869,"0.2_BB_am_no.harm.wav_41","simulations",NA,"0.2_BB_am_no.harm.wav_41",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_41",0.962475978571927
"200303-003.wav_43",1,0.04,0.240022675737003,7.989,9.542,"0.2_BB_am_no.harm.wav_42","simulations",NA,"0.2_BB_am_no.harm.wav_42",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_42",1.89296993148002
"200303-003.wav_44",1,0.04,0.240022675736903,5.973,6.905,"0.2_BB_am_no.harm.wav_43","simulations",NA,"0.2_BB_am_no.harm.wav_43",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_43",-1.35437890958787
"200303-003.wav_45",1,0.04,0.240022675737003,3.013,3.733,"0.2_BB_am_no.harm.wav_44","simulations",NA,"0.2_BB_am_no.harm.wav_44",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_44",-1.62627299676348
"200303-003.wav_46",1,0.04,0.240022675736996,9.733,10.857,"0.2_BB_am_no.harm.wav_45","simulations",NA,"0.2_BB_am_no.harm.wav_45",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_45",-1.94316442992708
"200303-003.wav_47",1,0.04,0.240022675736896,8.284,9.321,"0.2_BB_am_no.harm.wav_46","simulations",NA,"0.2_BB_am_no.harm.wav_46",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_46",-0.722340077266898
"200303-003.wav_48",1,0.04,0.240022675736996,8,8.539,"0.2_BB_am_no.harm.wav_47","simulations",NA,"0.2_BB_am_no.harm.wav_47",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_47",-0.0844711099539208
"200303-003.wav_49",1,0.04,0.240022675736996,2.366,3.388,"0.2_BB_am_no.harm.wav_48","simulations",NA,"0.2_BB_am_no.harm.wav_48",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_48",1.76191634918748
"200303-003.wav_50",1,0.04,0.240022675736996,1.048,2.28,"0.2_BB_am_no.harm.wav_49","simulations",NA,"0.2_BB_am_no.harm.wav_49",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_49",-0.125227347884124
"200303-003.wav_51",1,0.04,0.240022675736996,7.427,8.24,"0.2_BB_am_no.harm.wav_50","simulations",NA,"0.2_BB_am_no.harm.wav_50",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_50",1.23704895973759
"200303-003.wav_52",1,0.04,0.240022675736896,1.396,2.385,"0.2_BB_am_no.harm.wav_51","simulations",NA,"0.2_BB_am_no.harm.wav_51",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_51",1.52991762143237
"200303-003.wav_53",1,0.04,0.240022675736996,3.882,5.129,"0.2_BB_am_no.harm.wav_52","simulations",NA,"0.2_BB_am_no.harm.wav_52",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_52",-1.36162140012435
"200303-003.wav_54",1,0.04,0.240022675736996,8.618,9.923,"0.2_BB_am_no.harm.wav_53","simulations",NA,"0.2_BB_am_no.harm.wav_53",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_53",1.36152128955674
"200303-003.wav_55",1,0.04,0.240022675736896,3.511,4.562,"0.2_BB_am_no.harm.wav_54","simulations",NA,"0.2_BB_am_no.harm.wav_54",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_54",2.45857540205251
"200303-003.wav_56",1,0.04,0.240022675737003,4.983,6.01,"0.2_BB_am_no.harm.wav_55","simulations",NA,"0.2_BB_am_no.harm.wav_55",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_55",1.18161278315443
"200303-003.wav_57",1,0.04,0.240022675736903,1.168,2.06,"0.2_BB_am_no.harm.wav_56","simulations",NA,"0.2_BB_am_no.harm.wav_56",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_56",-1.0470910761944
"200303-003.wav_58",1,0.04,0.240022675737003,5.895,6.947,"0.2_BB_am_no.harm.wav_57","simulations",NA,"0.2_BB_am_no.harm.wav_57",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_57",0.0184699208728524
"200303-003.wav_59",1,0.04,0.240022675737003,1.38,2.136,"0.2_BB_am_no.harm.wav_58","simulations",NA,"0.2_BB_am_no.harm.wav_58",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_58",0.99595455512818
"200303-003.wav_60",1,0.04,0.240022675736903,7.021,8.197,"0.2_BB_am_no.harm.wav_59","simulations",NA,"0.2_BB_am_no.harm.wav_59",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_59",-1.90011648194598
"200303-003.wav_61",1,0.04,0.240022675737003,3.466,4.218,"0.2_BB_am_no.harm.wav_60","simulations",NA,"0.2_BB_am_no.harm.wav_60",24.1,0.39,100,"abierta",1,"0.2_BB_am_no.harm.wav_60",-0.623886813390118
"200303-003.wav_62",1,0.04,0.240022675736903,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_1","simulations",NA,"0.2_pure.tone_am_no.harm.wav_1",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_1",1.79317657618588
"200303-003.wav_63",1,0.04,0.240022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_2","simulations",NA,"0.2_pure.tone_am_no.harm.wav_2",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_2",-1.83087399247675
"200303-003.wav_64",1,0.04,0.240022675737003,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_3","simulations",NA,"0.2_pure.tone_am_no.harm.wav_3",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_3",1.06288936678004
"200303-003.wav_65",1,0.04,0.240022675736903,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_4","simulations",NA,"0.2_pure.tone_am_no.harm.wav_4",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_4",-1.44009890520431
"200303-003.wav_66",1,0.04,0.240022675737003,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_5","simulations",NA,"0.2_pure.tone_am_no.harm.wav_5",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_5",1.21879932703694
"200303-003.wav_67",1,0.04,0.240022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_6","simulations",NA,"0.2_pure.tone_am_no.harm.wav_6",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_6",0.149067252942389
"200303-003.wav_68",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_7","simulations",NA,"0.2_pure.tone_am_no.harm.wav_7",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_7",-0.794592554538069
"200303-003.wav_69",1,0.04,0.240022675737003,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_8","simulations",NA,"0.2_pure.tone_am_no.harm.wav_8",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_8",-0.803665275319245
"200303-003.wav_70",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_9","simulations",NA,"0.2_pure.tone_am_no.harm.wav_9",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_9",2.03527526496639
"200303-003.wav_71",1,0.04,0.240022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_10","simulations",NA,"0.2_pure.tone_am_no.harm.wav_10",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_10",-1.22809490694031
"200303-003.wav_72",1,0.04,0.240022675737003,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_11","simulations",NA,"0.2_pure.tone_am_no.harm.wav_11",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_11",1.15161757984563
"200303-003.wav_73",1,0.04,0.240022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_12","simulations",NA,"0.2_pure.tone_am_no.harm.wav_12",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_12",0.160478821124205
"200303-003.wav_74",1,0.04,0.240022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_13","simulations",NA,"0.2_pure.tone_am_no.harm.wav_13",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_13",2.25750865300004
"200303-003.wav_75",1,0.04,0.240022675736903,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_14","simulations",NA,"0.2_pure.tone_am_no.harm.wav_14",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_14",1.4679004801177
"200303-003.wav_76",1,0.04,0.240022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_15","simulations",NA,"0.2_pure.tone_am_no.harm.wav_15",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_15",0.909253888096701
"200303-003.wav_77",1,0.04,0.240022675737003,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_16","simulations",NA,"0.2_pure.tone_am_no.harm.wav_16",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_16",-0.0422685792291283
"200303-003.wav_78",1,0.04,0.240022675736896,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_17","simulations",NA,"0.2_pure.tone_am_no.harm.wav_17",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_17",0.197032316308004
"200303-003.wav_79",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_18","simulations",NA,"0.2_pure.tone_am_no.harm.wav_18",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_18",2.01106712862509
"200303-003.wav_80",1,0.04,0.240022675736996,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_19","simulations",NA,"0.2_pure.tone_am_no.harm.wav_19",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_19",-1.13895691665704
"200303-003.wav_81",1,0.04,0.240022675736896,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_20","simulations",NA,"0.2_pure.tone_am_no.harm.wav_20",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_20",-1.57023002312608
"200303-003.wav_82",1,0.04,0.240022675736996,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_21","simulations",NA,"0.2_pure.tone_am_no.harm.wav_21",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_21",0.0432679267419026
"200303-003.wav_83",1,0.04,0.240022675736896,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_22","simulations",NA,"0.2_pure.tone_am_no.harm.wav_22",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_22",1.20498519354507
"200303-003.wav_84",1,0.04,0.240022675736996,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_23","simulations",NA,"0.2_pure.tone_am_no.harm.wav_23",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_23",-1.70258290756852
"200303-003.wav_85",1,0.04,0.240022675736996,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_24","simulations",NA,"0.2_pure.tone_am_no.harm.wav_24",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_24",-0.616604424611356
"200303-003.wav_86",1,0.04,0.240022675736896,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_25","simulations",NA,"0.2_pure.tone_am_no.harm.wav_25",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_25",-1.9150551543056
"200303-003.wav_87",1,0.04,0.240022675736996,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_26","simulations",NA,"0.2_pure.tone_am_no.harm.wav_26",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_26",1.08389118497072
"200303-003.wav_88",1,0.04,0.240022675736896,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_27","simulations",NA,"0.2_pure.tone_am_no.harm.wav_27",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_27",0.405890515805815
"200303-003.wav_89",1,0.04,0.240022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_28","simulations",NA,"0.2_pure.tone_am_no.harm.wav_28",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_28",-0.816219877678592
"200303-003.wav_90",1,0.04,0.240022675736996,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_29","simulations",NA,"0.2_pure.tone_am_no.harm.wav_29",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_29",0.6850975323401
"200303-003.wav_91",1,0.04,0.240022675736896,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_30","simulations",NA,"0.2_pure.tone_am_no.harm.wav_30",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_30",0.0666587619277522
"200303-003.wav_92",1,0.04,0.240022675736996,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_31","simulations",NA,"0.2_pure.tone_am_no.harm.wav_31",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_31",-0.433809756575615
"200303-003.wav_93",1,0.04,0.240022675736996,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_32","simulations",NA,"0.2_pure.tone_am_no.harm.wav_32",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_32",1.73409688877112
"200303-003.wav_94",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_33","simulations",NA,"0.2_pure.tone_am_no.harm.wav_33",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_33",0.558867069689619
"200303-003.wav_95",1,0.04,0.240022675736996,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_34","simulations",NA,"0.2_pure.tone_am_no.harm.wav_34",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_34",-1.54427899622874
"200303-003.wav_96",1,0.04,0.240022675736896,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_35","simulations",NA,"0.2_pure.tone_am_no.harm.wav_35",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_35",0.12440282410801
"200303-003.wav_97",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_36","simulations",NA,"0.2_pure.tone_am_no.harm.wav_36",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_36",0.439432689947356
"200303-003.wav_98",1,0.04,0.240022675736996,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_37","simulations",NA,"0.2_pure.tone_am_no.harm.wav_37",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_37",1.59560059740315
"200303-003.wav_99",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_38","simulations",NA,"0.2_pure.tone_am_no.harm.wav_38",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_38",-2.09159818008232
"200303-003.wav_100",1,0.04,0.240022675737003,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_39","simulations",NA,"0.2_pure.tone_am_no.harm.wav_39",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_39",0.329471990397764
"200303-003.wav_101",1,0.04,0.240022675736903,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_40","simulations",NA,"0.2_pure.tone_am_no.harm.wav_40",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_40",0.839571536121691
"200303-003.wav_102",1,0.04,0.240022675737003,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_41","simulations",NA,"0.2_pure.tone_am_no.harm.wav_41",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_41",0.88931996098651
"200303-003.wav_103",1,0.04,0.240022675737003,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_42","simulations",NA,"0.2_pure.tone_am_no.harm.wav_42",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_42",-1.1452122648784
"200303-003.wav_104",1,0.04,0.240022675736903,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_43","simulations",NA,"0.2_pure.tone_am_no.harm.wav_43",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_43",0.669974609500131
"200303-003.wav_105",1,0.04,0.240022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_44","simulations",NA,"0.2_pure.tone_am_no.harm.wav_44",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_44",0.0292009160593372
"200303-003.wav_106",1,0.04,0.240022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_45","simulations",NA,"0.2_pure.tone_am_no.harm.wav_45",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_45",0.408857668047778
"200303-003.wav_107",1,0.04,0.240022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_46","simulations",NA,"0.2_pure.tone_am_no.harm.wav_46",24.1,0.39,100,"abierta",1,"0.2_pure.tone_am_no.harm.wav_46",1.63102005689414
