"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","snr.attenuation"
"200303-001.wav_12",1,0.04,0.240022675736967,1.474,2.55,"0.2_BB_am_no.harm.wav_11","simulations",NA,"0.2_BB_am_no.harm.wav_11",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_11",13.0570573996037
"200303-001.wav_13",1,0.04,0.24002267573696,9.598,10.233,"0.2_BB_am_no.harm.wav_12","simulations",NA,"0.2_BB_am_no.harm.wav_12",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_12",2.98572148441722
"200303-001.wav_14",1,0.04,0.24002267573696,7.317,8.141,"0.2_BB_am_no.harm.wav_13","simulations",NA,"0.2_BB_am_no.harm.wav_13",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_13",2.00474540875287
"200303-001.wav_15",1,0.04,0.24002267573696,0.1,0.81,"0.2_BB_am_no.harm.wav_14","simulations",NA,"0.2_BB_am_no.harm.wav_14",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_14",6.32820757697957
"200303-001.wav_16",1,0.04,0.24002267573696,5.396,6.152,"0.2_BB_am_no.harm.wav_15","simulations",NA,"0.2_BB_am_no.harm.wav_15",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_15",0.493564811704059
"200303-001.wav_17",1,0.04,0.24002267573696,9.435,10.377,"0.2_BB_am_no.harm.wav_16","simulations",NA,"0.2_BB_am_no.harm.wav_16",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_16",0.0630385149005205
"200303-001.wav_18",1,0.04,0.24002267573696,1.23,2.525,"0.2_BB_am_no.harm.wav_17","simulations",NA,"0.2_BB_am_no.harm.wav_17",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_17",12.637123877369
"200303-001.wav_19",1,0.04,0.240022675736967,0.836,1.646,"0.2_BB_am_no.harm.wav_18","simulations",NA,"0.2_BB_am_no.harm.wav_18",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_18",11.3963812781209
"200303-001.wav_20",1,0.04,0.24002267573696,5.718,7.372,"0.2_BB_am_no.harm.wav_19","simulations",NA,"0.2_BB_am_no.harm.wav_19",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_19",-2.00938337764569
"200303-001.wav_21",1,0.04,0.24002267573696,4.792,5.287,"0.2_BB_am_no.harm.wav_20","simulations",NA,"0.2_BB_am_no.harm.wav_20",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_20",5.36346551341601
"200303-001.wav_22",1,0.04,0.24002267573696,2.461,3.506,"0.2_BB_am_no.harm.wav_21","simulations",NA,"0.2_BB_am_no.harm.wav_21",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_21",11.5717485881485
"200303-001.wav_23",1,0.04,0.24002267573696,0.365,1.098,"0.2_BB_am_no.harm.wav_22","simulations",NA,"0.2_BB_am_no.harm.wav_22",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_22",11.5357525837178
"200303-001.wav_24",1,0.04,0.24002267573696,7.176,7.777,"0.2_BB_am_no.harm.wav_23","simulations",NA,"0.2_BB_am_no.harm.wav_23",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_23",-0.237649342833176
"200303-001.wav_25",1,0.04,0.240022675736975,3.654,5,"0.2_BB_am_no.harm.wav_24","simulations",NA,"0.2_BB_am_no.harm.wav_24",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_24",4.30076547268036
"200303-001.wav_26",1,0.04,0.240022675736967,8.5,9.652,"0.2_BB_am_no.harm.wav_25","simulations",NA,"0.2_BB_am_no.harm.wav_25",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_25",3.52881418031603
"200303-001.wav_27",1,0.04,0.24002267573696,4.933,6.011,"0.2_BB_am_no.harm.wav_26","simulations",NA,"0.2_BB_am_no.harm.wav_26",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_26",1.32689821796779
"200303-001.wav_28",1,0.04,0.24002267573696,9.013,10.015,"0.2_BB_am_no.harm.wav_27","simulations",NA,"0.2_BB_am_no.harm.wav_27",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_27",-0.0667163528034087
"200303-001.wav_29",1,0.04,0.24002267573696,3.624,4.12,"0.2_BB_am_no.harm.wav_28","simulations",NA,"0.2_BB_am_no.harm.wav_28",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_28",4.63222112428883
"200303-001.wav_30",1,0.04,0.24002267573696,5.027,5.695,"0.2_BB_am_no.harm.wav_29","simulations",NA,"0.2_BB_am_no.harm.wav_29",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_29",1.48653165464888
"200303-001.wav_31",1,0.04,0.24002267573696,4.788,5.593,"0.2_BB_am_no.harm.wav_30","simulations",NA,"0.2_BB_am_no.harm.wav_30",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_30",2.01894267023481
"200303-001.wav_32",1,0.04,0.240022675736967,8.076,9.5,"0.2_BB_am_no.harm.wav_31","simulations",NA,"0.2_BB_am_no.harm.wav_31",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_31",2.36341369580146
"200303-001.wav_33",1,0.04,0.240022675736996,3.158,4.333,"0.2_BB_am_no.harm.wav_32","simulations",NA,"0.2_BB_am_no.harm.wav_32",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_32",5.60914464876977
"200303-001.wav_34",1,0.04,0.240022675736896,5.941,7.32,"0.2_BB_am_no.harm.wav_33","simulations",NA,"0.2_BB_am_no.harm.wav_33",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_33",0.855530992457764
"200303-001.wav_35",1,0.04,0.240022675736996,6.838,7.5,"0.2_BB_am_no.harm.wav_34","simulations",NA,"0.2_BB_am_no.harm.wav_34",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_34",1.78362329534887
"200303-001.wav_36",1,0.04,0.240022675736996,2.66,3.141,"0.2_BB_am_no.harm.wav_35","simulations",NA,"0.2_BB_am_no.harm.wav_35",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_35",10.5324243879819
"200303-001.wav_37",1,0.04,0.240022675736896,1,2.164,"0.2_BB_am_no.harm.wav_36","simulations",NA,"0.2_BB_am_no.harm.wav_36",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_36",10.8179355483592
"200303-001.wav_38",1,0.04,0.240022675737003,2.077,2.5,"0.2_BB_am_no.harm.wav_37","simulations",NA,"0.2_BB_am_no.harm.wav_37",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_37",5.24444766778496
"200303-001.wav_39",1,0.04,0.240022675736903,6.752,7.606,"0.2_BB_am_no.harm.wav_38","simulations",NA,"0.2_BB_am_no.harm.wav_38",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_38",2.0808502944353
"200303-001.wav_40",1,0.04,0.240022675737003,0.5,1.555,"0.2_BB_am_no.harm.wav_39","simulations",NA,"0.2_BB_am_no.harm.wav_39",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_39",10.4319672614219
"200303-001.wav_41",1,0.04,0.240022675737003,4.209,4.815,"0.2_BB_am_no.harm.wav_40","simulations",NA,"0.2_BB_am_no.harm.wav_40",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_40",2.58062360343421
"200303-001.wav_42",1,0.04,0.240022675736903,5.764,6.869,"0.2_BB_am_no.harm.wav_41","simulations",NA,"0.2_BB_am_no.harm.wav_41",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_41",2.08771599733639
"200303-001.wav_43",1,0.04,0.240022675737003,7.989,9.542,"0.2_BB_am_no.harm.wav_42","simulations",NA,"0.2_BB_am_no.harm.wav_42",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_42",0.87175805548006
"200303-001.wav_44",1,0.04,0.240022675736903,5.973,6.905,"0.2_BB_am_no.harm.wav_43","simulations",NA,"0.2_BB_am_no.harm.wav_43",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_43",2.70216335292682
"200303-001.wav_45",1,0.04,0.240022675737003,3.013,3.733,"0.2_BB_am_no.harm.wav_44","simulations",NA,"0.2_BB_am_no.harm.wav_44",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_44",5.44463925826595
"200303-001.wav_46",1,0.04,0.240022675736996,9.733,10.857,"0.2_BB_am_no.harm.wav_45","simulations",NA,"0.2_BB_am_no.harm.wav_45",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_45",0.295527090542544
"200303-001.wav_47",1,0.04,0.240022675736896,8.284,9.321,"0.2_BB_am_no.harm.wav_46","simulations",NA,"0.2_BB_am_no.harm.wav_46",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_46",1.83717252694576
"200303-001.wav_48",1,0.04,0.240022675736996,8,8.539,"0.2_BB_am_no.harm.wav_47","simulations",NA,"0.2_BB_am_no.harm.wav_47",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_47",2.48673516010676
"200303-001.wav_49",1,0.04,0.240022675736996,2.366,3.388,"0.2_BB_am_no.harm.wav_48","simulations",NA,"0.2_BB_am_no.harm.wav_48",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_48",7.71538050219554
"200303-001.wav_50",1,0.04,0.240022675736996,1.048,2.28,"0.2_BB_am_no.harm.wav_49","simulations",NA,"0.2_BB_am_no.harm.wav_49",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_49",10.7453661718128
"200303-001.wav_51",1,0.04,0.240022675736996,7.427,8.24,"0.2_BB_am_no.harm.wav_50","simulations",NA,"0.2_BB_am_no.harm.wav_50",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_50",1.48710400114793
"200303-001.wav_52",1,0.04,0.240022675736896,1.396,2.385,"0.2_BB_am_no.harm.wav_51","simulations",NA,"0.2_BB_am_no.harm.wav_51",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_51",11.5250713837322
"200303-001.wav_53",1,0.04,0.240022675736996,3.882,5.129,"0.2_BB_am_no.harm.wav_52","simulations",NA,"0.2_BB_am_no.harm.wav_52",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_52",3.0441909423567
"200303-001.wav_54",1,0.04,0.240022675736996,8.618,9.923,"0.2_BB_am_no.harm.wav_53","simulations",NA,"0.2_BB_am_no.harm.wav_53",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_53",0.509943063862802
"200303-001.wav_55",1,0.04,0.240022675736896,3.511,4.562,"0.2_BB_am_no.harm.wav_54","simulations",NA,"0.2_BB_am_no.harm.wav_54",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_54",5.83500619588906
"200303-001.wav_56",1,0.04,0.240022675737003,4.983,6.01,"0.2_BB_am_no.harm.wav_55","simulations",NA,"0.2_BB_am_no.harm.wav_55",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_55",0.855979053079659
"200303-001.wav_57",1,0.04,0.240022675736903,1.168,2.06,"0.2_BB_am_no.harm.wav_56","simulations",NA,"0.2_BB_am_no.harm.wav_56",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_56",11.8269855738239
"200303-001.wav_58",1,0.04,0.240022675737003,5.895,6.947,"0.2_BB_am_no.harm.wav_57","simulations",NA,"0.2_BB_am_no.harm.wav_57",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_57",0.953756159368416
"200303-001.wav_59",1,0.04,0.240022675737003,1.38,2.136,"0.2_BB_am_no.harm.wav_58","simulations",NA,"0.2_BB_am_no.harm.wav_58",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_58",10.6682082153245
"200303-001.wav_60",1,0.04,0.240022675736903,7.021,8.197,"0.2_BB_am_no.harm.wav_59","simulations",NA,"0.2_BB_am_no.harm.wav_59",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_59",2.44129865425909
"200303-001.wav_61",1,0.04,0.240022675737003,3.466,4.218,"0.2_BB_am_no.harm.wav_60","simulations",NA,"0.2_BB_am_no.harm.wav_60",24,0.31,30,"abierta",1,"0.2_BB_am_no.harm.wav_60",3.67998914233029
"200303-001.wav_62",1,0.04,0.240022675736903,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_1","simulations",NA,"0.2_pure.tone_am_no.harm.wav_1",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_1",0.0114958445148684
"200303-001.wav_63",1,0.04,0.240022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_2","simulations",NA,"0.2_pure.tone_am_no.harm.wav_2",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_2",1.89007935972763
"200303-001.wav_64",1,0.04,0.240022675737003,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_3","simulations",NA,"0.2_pure.tone_am_no.harm.wav_3",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_3",14.3906726546715
"200303-001.wav_65",1,0.04,0.240022675736903,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_4","simulations",NA,"0.2_pure.tone_am_no.harm.wav_4",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_4",-0.243868405024061
"200303-001.wav_66",1,0.04,0.240022675737003,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_5","simulations",NA,"0.2_pure.tone_am_no.harm.wav_5",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_5",1.62349683657843
"200303-001.wav_67",1,0.04,0.240022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_6","simulations",NA,"0.2_pure.tone_am_no.harm.wav_6",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_6",4.0694519010173
"200303-001.wav_68",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_7","simulations",NA,"0.2_pure.tone_am_no.harm.wav_7",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_7",16.5103635750636
"200303-001.wav_69",1,0.04,0.240022675737003,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_8","simulations",NA,"0.2_pure.tone_am_no.harm.wav_8",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_8",-1.62546572177376
"200303-001.wav_70",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_9","simulations",NA,"0.2_pure.tone_am_no.harm.wav_9",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_9",14.6608971049457
"200303-001.wav_71",1,0.04,0.240022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_10","simulations",NA,"0.2_pure.tone_am_no.harm.wav_10",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_10",3.38934912732133
"200303-001.wav_72",1,0.04,0.240022675737003,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_11","simulations",NA,"0.2_pure.tone_am_no.harm.wav_11",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_11",12.6417353286995
"200303-001.wav_73",1,0.04,0.240022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_12","simulations",NA,"0.2_pure.tone_am_no.harm.wav_12",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_12",-1.7211342672752
"200303-001.wav_74",1,0.04,0.240022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_13","simulations",NA,"0.2_pure.tone_am_no.harm.wav_13",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_13",4.03023260341736
"200303-001.wav_75",1,0.04,0.240022675736903,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_14","simulations",NA,"0.2_pure.tone_am_no.harm.wav_14",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_14",5.96707918219259
"200303-001.wav_76",1,0.04,0.240022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_15","simulations",NA,"0.2_pure.tone_am_no.harm.wav_15",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_15",-0.559941513151626
"200303-001.wav_77",1,0.04,0.240022675737003,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_16","simulations",NA,"0.2_pure.tone_am_no.harm.wav_16",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_16",-0.338105959222508
"200303-001.wav_78",1,0.04,0.240022675736896,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_17","simulations",NA,"0.2_pure.tone_am_no.harm.wav_17",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_17",11.7322310750737
"200303-001.wav_79",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_18","simulations",NA,"0.2_pure.tone_am_no.harm.wav_18",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_18",12.1728411713573
"200303-001.wav_80",1,0.04,0.240022675736996,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_19","simulations",NA,"0.2_pure.tone_am_no.harm.wav_19",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_19",2.25760814399428
"200303-001.wav_81",1,0.04,0.240022675736896,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_20","simulations",NA,"0.2_pure.tone_am_no.harm.wav_20",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_20",1.95452316527657
"200303-001.wav_82",1,0.04,0.240022675736996,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_21","simulations",NA,"0.2_pure.tone_am_no.harm.wav_21",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_21",11.06219402246
"200303-001.wav_83",1,0.04,0.240022675736896,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_22","simulations",NA,"0.2_pure.tone_am_no.harm.wav_22",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_22",5.53663322753213
"200303-001.wav_84",1,0.04,0.240022675736996,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_23","simulations",NA,"0.2_pure.tone_am_no.harm.wav_23",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_23",0.464134238659819
"200303-001.wav_85",1,0.04,0.240022675736996,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_24","simulations",NA,"0.2_pure.tone_am_no.harm.wav_24",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_24",0.45290694326013
"200303-001.wav_86",1,0.04,0.240022675736896,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_25","simulations",NA,"0.2_pure.tone_am_no.harm.wav_25",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_25",0.506333249376547
"200303-001.wav_87",1,0.04,0.240022675736996,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_26","simulations",NA,"0.2_pure.tone_am_no.harm.wav_26",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_26",2.29979834487821
"200303-001.wav_88",1,0.04,0.240022675736896,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_27","simulations",NA,"0.2_pure.tone_am_no.harm.wav_27",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_27",1.85404739893426
"200303-001.wav_89",1,0.04,0.240022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_28","simulations",NA,"0.2_pure.tone_am_no.harm.wav_28",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_28",3.2807523205357
"200303-001.wav_90",1,0.04,0.240022675736996,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_29","simulations",NA,"0.2_pure.tone_am_no.harm.wav_29",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_29",0.577408474517411
"200303-001.wav_91",1,0.04,0.240022675736896,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_30","simulations",NA,"0.2_pure.tone_am_no.harm.wav_30",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_30",2.01559279562438
"200303-001.wav_92",1,0.04,0.240022675736996,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_31","simulations",NA,"0.2_pure.tone_am_no.harm.wav_31",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_31",1.24416657436474
"200303-001.wav_93",1,0.04,0.240022675736996,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_32","simulations",NA,"0.2_pure.tone_am_no.harm.wav_32",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_32",5.80096458158986
"200303-001.wav_94",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_33","simulations",NA,"0.2_pure.tone_am_no.harm.wav_33",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_33",2.7847970405563
"200303-001.wav_95",1,0.04,0.240022675736996,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_34","simulations",NA,"0.2_pure.tone_am_no.harm.wav_34",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_34",2.1279670479923
"200303-001.wav_96",1,0.04,0.240022675736896,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_35","simulations",NA,"0.2_pure.tone_am_no.harm.wav_35",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_35",12.2799154909703
"200303-001.wav_97",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_36","simulations",NA,"0.2_pure.tone_am_no.harm.wav_36",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_36",14.4270808669693
"200303-001.wav_98",1,0.04,0.240022675736996,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_37","simulations",NA,"0.2_pure.tone_am_no.harm.wav_37",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_37",12.6661720666839
"200303-001.wav_99",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_38","simulations",NA,"0.2_pure.tone_am_no.harm.wav_38",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_38",3.46365799502562
"200303-001.wav_100",1,0.04,0.240022675737003,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_39","simulations",NA,"0.2_pure.tone_am_no.harm.wav_39",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_39",6.41103340839213
"200303-001.wav_101",1,0.04,0.240022675736903,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_40","simulations",NA,"0.2_pure.tone_am_no.harm.wav_40",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_40",4.37145314326707
"200303-001.wav_102",1,0.04,0.240022675737003,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_41","simulations",NA,"0.2_pure.tone_am_no.harm.wav_41",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_41",4.89447887909468
"200303-001.wav_103",1,0.04,0.240022675737003,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_42","simulations",NA,"0.2_pure.tone_am_no.harm.wav_42",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_42",1.11166745384078
"200303-001.wav_104",1,0.04,0.240022675736903,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_43","simulations",NA,"0.2_pure.tone_am_no.harm.wav_43",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_43",5.53152160962642
"200303-001.wav_105",1,0.04,0.240022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_44","simulations",NA,"0.2_pure.tone_am_no.harm.wav_44",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_44",5.02873525319467
"200303-001.wav_106",1,0.04,0.240022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_45","simulations",NA,"0.2_pure.tone_am_no.harm.wav_45",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_45",-0.379846261597263
"200303-001.wav_107",1,0.04,0.240022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_46","simulations",NA,"0.2_pure.tone_am_no.harm.wav_46",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_46",0.853512302883261
"200303-001.wav_108",1,0.04,0.240022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_47","simulations",NA,"0.2_pure.tone_am_no.harm.wav_47",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_47",2.75067065492419
"200303-001.wav_109",1,0.04,0.240022675736903,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_48","simulations",NA,"0.2_pure.tone_am_no.harm.wav_48",24,0.31,30,"abierta",1,"0.2_pure.tone_am_no.harm.wav_48",10.0954235927191
