"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","blur.ratio"
"200303-006.wav_63",1,0.04,0.240022675736996,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_2","simulations",NA,"0.2_pure.tone_am_no.harm.wav_2",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_2","200303-000.wav_63-1",0.00951794942408047
"200303-006.wav_64",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_3","simulations",NA,"0.2_pure.tone_am_no.harm.wav_3",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_3","200303-000.wav_64-1",0.0444059488066607
"200303-006.wav_65",1,0.04,0.240022675736903,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_4","simulations",NA,"0.2_pure.tone_am_no.harm.wav_4",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_4","200303-000.wav_65-1",0.0157668875510905
"200303-006.wav_66",1,0.04,0.240022675737003,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_5","simulations",NA,"0.2_pure.tone_am_no.harm.wav_5",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_5","200303-000.wav_66-1",0.0334947949806757
"200303-006.wav_67",1,0.04,0.240022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_6","simulations",NA,"0.2_pure.tone_am_no.harm.wav_6",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_6","200303-000.wav_67-1",0.0371730928988594
"200303-006.wav_68",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_7","simulations",NA,"0.2_pure.tone_am_no.harm.wav_7",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_7","200303-000.wav_68-1",0.0354958069151418
"200303-006.wav_69",1,0.04,0.240022675737003,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_8","simulations",NA,"0.2_pure.tone_am_no.harm.wav_8",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_8","200303-000.wav_69-1",0.0188879977153747
"200303-006.wav_70",1,0.04,0.240022675736903,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_9","simulations",NA,"0.2_pure.tone_am_no.harm.wav_9",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_9","200303-000.wav_70-1",0.0372295135316884
"200303-006.wav_71",1,0.04,0.240022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_10","simulations",NA,"0.2_pure.tone_am_no.harm.wav_10",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_10","200303-000.wav_71-1",0.0150959525421767
"200303-006.wav_72",1,0.04,0.240022675737003,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_11","simulations",NA,"0.2_pure.tone_am_no.harm.wav_11",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_11","200303-000.wav_72-1",0.0545992780867841
"200303-006.wav_73",1,0.04,0.240022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_12","simulations",NA,"0.2_pure.tone_am_no.harm.wav_12",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_12","200303-000.wav_73-1",0.0168332120590096
"200303-006.wav_74",1,0.04,0.240022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_13","simulations",NA,"0.2_pure.tone_am_no.harm.wav_13",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_13","200303-000.wav_74-1",0.0248462897946076
"200303-006.wav_75",1,0.04,0.240022675736903,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_14","simulations",NA,"0.2_pure.tone_am_no.harm.wav_14",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_14","200303-000.wav_75-1",0.029841116426994
"200303-006.wav_76",1,0.04,0.240022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_15","simulations",NA,"0.2_pure.tone_am_no.harm.wav_15",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_15","200303-000.wav_76-1",0.0418363980292589
"200303-006.wav_77",1,0.04,0.240022675737003,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_16","simulations",NA,"0.2_pure.tone_am_no.harm.wav_16",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_16","200303-000.wav_77-1",0.0234805506302795
"200303-006.wav_78",1,0.04,0.240022675736903,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_17","simulations",NA,"0.2_pure.tone_am_no.harm.wav_17",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_17","200303-000.wav_78-1",0.0698818437568098
"200303-006.wav_79",1,0.04,0.240022675737003,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_18","simulations",NA,"0.2_pure.tone_am_no.harm.wav_18",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_18","200303-000.wav_79-1",0.0448095022930098
"200303-006.wav_80",1,0.04,0.240022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_19","simulations",NA,"0.2_pure.tone_am_no.harm.wav_19",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_19","200303-000.wav_80-1",0.0336175270495379
"200303-006.wav_81",1,0.04,0.240022675736903,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_20","simulations",NA,"0.2_pure.tone_am_no.harm.wav_20",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_20","200303-000.wav_81-1",0.0521003383990959
"200303-006.wav_82",1,0.04,0.240022675737003,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_21","simulations",NA,"0.2_pure.tone_am_no.harm.wav_21",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_21","200303-000.wav_82-1",0.0193906669086559
"200303-006.wav_83",1,0.04,0.240022675736903,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_22","simulations",NA,"0.2_pure.tone_am_no.harm.wav_22",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_22","200303-000.wav_83-1",0.0360838683802622
"200303-006.wav_84",1,0.04,0.240022675737003,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_23","simulations",NA,"0.2_pure.tone_am_no.harm.wav_23",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_23","200303-000.wav_84-1",0.0243977935006132
"200303-006.wav_85",1,0.04,0.240022675737003,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_24","simulations",NA,"0.2_pure.tone_am_no.harm.wav_24",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_24","200303-000.wav_85-1",0.0451509936430547
"200303-006.wav_86",1,0.04,0.240022675736903,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_25","simulations",NA,"0.2_pure.tone_am_no.harm.wav_25",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_25","200303-000.wav_86-1",0.0215509926118774
"200303-006.wav_87",1,0.04,0.240022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_26","simulations",NA,"0.2_pure.tone_am_no.harm.wav_26",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_26","200303-000.wav_87-1",0.0704001717709159
"200303-006.wav_88",1,0.04,0.240022675736903,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_27","simulations",NA,"0.2_pure.tone_am_no.harm.wav_27",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_27","200303-000.wav_88-1",0.0504903320931818
"200303-006.wav_89",1,0.04,0.240022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_28","simulations",NA,"0.2_pure.tone_am_no.harm.wav_28",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_28","200303-000.wav_89-1",0.0220947438576609
"200303-006.wav_90",1,0.04,0.240022675736996,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_29","simulations",NA,"0.2_pure.tone_am_no.harm.wav_29",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_29","200303-000.wav_90-1",0.0609306168013236
"200303-006.wav_91",1,0.04,0.240022675736896,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_30","simulations",NA,"0.2_pure.tone_am_no.harm.wav_30",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_30","200303-000.wav_91-1",0.0784650260362865
"200303-006.wav_92",1,0.04,0.240022675736996,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_31","simulations",NA,"0.2_pure.tone_am_no.harm.wav_31",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_31","200303-000.wav_92-1",0.0379838784539668
"200303-006.wav_93",1,0.04,0.240022675736996,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_32","simulations",NA,"0.2_pure.tone_am_no.harm.wav_32",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_32","200303-000.wav_93-1",0.028238935594012
"200303-006.wav_94",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_33","simulations",NA,"0.2_pure.tone_am_no.harm.wav_33",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_33","200303-000.wav_94-1",0.029355472651958
"200303-006.wav_95",1,0.04,0.240022675736996,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_34","simulations",NA,"0.2_pure.tone_am_no.harm.wav_34",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_34","200303-000.wav_95-1",0.0212661429736804
"200303-006.wav_96",1,0.04,0.240022675736896,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_35","simulations",NA,"0.2_pure.tone_am_no.harm.wav_35",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_35","200303-000.wav_96-1",0.0493844696358311
"200303-006.wav_97",1,0.04,0.240022675736996,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_36","simulations",NA,"0.2_pure.tone_am_no.harm.wav_36",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_36","200303-000.wav_97-1",0.0330184708996185
"200303-006.wav_98",1,0.04,0.240022675736996,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_37","simulations",NA,"0.2_pure.tone_am_no.harm.wav_37",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_37","200303-000.wav_98-1",0.0371454580703922
"200303-006.wav_99",1,0.04,0.240022675736896,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_38","simulations",NA,"0.2_pure.tone_am_no.harm.wav_38",25.1,0.31,10,"abierta",1,"0.2_pure.tone_am_no.harm.wav_38","200303-000.wav_99-1",0.0236886841593323
