"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-021.wav_731",1,0.04,0.140022675736994,5.632,10.245,"0.1_BB_am_harm.wav_10","simulations",NA,"0.1_BB_am_harm.wav_10",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_10","200303-000.wav_731-1",4.00065748489723
"200303-022.wav_731",1,0.04,0.140022675736994,5.632,10.245,"0.1_BB_am_harm.wav_10","simulations",NA,"0.1_BB_am_harm.wav_10",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_10","200303-000.wav_731-1",4.43223082489191
"200303-006.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",4.29571935973503
"200303-007.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",4.46355345751912
"200303-013.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",3.95140884967676
"200303-015.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",3.91288023948831
"200303-021.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",3.95781833487676
"200303-022.wav_732",1,0.04,0.140022675736994,1.474,3.825,"0.1_BB_am_harm.wav_11","simulations",NA,"0.1_BB_am_harm.wav_11",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_11","200303-000.wav_732-1",4.2684964126616
"200303-006.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",3.80528223809994
"200303-007.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",3.33133968383476
"200303-013.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",4.12388698404027
"200303-015.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",4.01363190432172
"200303-021.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",3.08599416198523
"200303-022.wav_733",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_am_harm.wav_12","simulations",NA,"0.1_BB_am_harm.wav_12",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_12","200303-000.wav_733-1",3.32503202915275
"200303-006.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",4.20836930527252
"200303-007.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",4.10913378792565
"200303-013.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",4.86155844203724
"200303-015.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",5.09198462036148
"200303-021.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",4.0101522528815
"200303-022.wav_734",1,0.04,0.140022675737023,7.317,12.2115,"0.1_BB_am_harm.wav_13","simulations",NA,"0.1_BB_am_harm.wav_13",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_13","200303-000.wav_734-1",3.91600125354208
"200303-006.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",4.0714092265859
"200303-007.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",4.20181660174093
"200303-013.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",3.8630064135159
"200303-015.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",4.22624027194848
"200303-021.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",3.73829267944882
"200303-022.wav_735",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_am_harm.wav_14","simulations",NA,"0.1_BB_am_harm.wav_14",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_14","200303-000.wav_735-1",4.18628152153381
"200303-006.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",4.06197222490822
"200303-007.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",4.17080128688922
"200303-013.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",4.05294671371874
"200303-015.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",4.85763135149238
"200303-021.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",3.76869824899307
"200303-022.wav_736",1,0.04,0.140022675736994,5.396,9.228,"0.1_BB_am_harm.wav_15","simulations",NA,"0.1_BB_am_harm.wav_15",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_15","200303-000.wav_736-1",4.28752176483317
"200303-006.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",4.12707207275145
"200303-007.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",3.31562688200429
"200303-013.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",4.29480969800957
"200303-015.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",4.21474358538096
"200303-021.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",3.2790504744386
"200303-022.wav_737",1,0.04,0.140022675736994,9.435,15.5655,"0.1_BB_am_harm.wav_16","simulations",NA,"0.1_BB_am_harm.wav_16",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_16","200303-000.wav_737-1",3.86139188933858
"200303-006.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",4.01689300883862
"200303-007.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",4.45830058292646
"200303-013.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",3.73707342616391
"200303-015.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",3.86819545285454
"200303-021.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",3.88746976735207
"200303-022.wav_738",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_am_harm.wav_17","simulations",NA,"0.1_BB_am_harm.wav_17",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_17","200303-000.wav_738-1",4.35678897770636
"200303-006.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",3.94996190710802
"200303-007.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",4.36789571383416
"200303-013.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",3.99676470265646
"200303-015.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",3.91966705821174
"200303-021.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",3.68871726859649
"200303-022.wav_739",1,0.04,0.140022675737023,0.836,2.469,"0.1_BB_am_harm.wav_18","simulations",NA,"0.1_BB_am_harm.wav_18",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_18","200303-000.wav_739-1",4.46840478931257
"200303-006.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",3.95974434980992
"200303-007.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",3.86060331306315
"200303-013.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",4.30836235775591
"200303-015.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",4.7444671427669
"200303-021.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",3.61028370943467
"200303-022.wav_740",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_am_harm.wav_19","simulations",NA,"0.1_BB_am_harm.wav_19",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_19","200303-000.wav_740-1",3.9317372159392
"200303-006.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",3.98390694964286
"200303-007.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",4.30888395134271
"200303-013.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",3.8013517955851
"200303-015.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",4.26568488957302
"200303-021.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",3.50322402103678
"200303-022.wav_723",1,0.04,0.140022675736994,3.208,6.1035,"0.1_BB_am_harm.wav_2","simulations",NA,"0.1_BB_am_harm.wav_2",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_2","200303-000.wav_723-1",3.80482524181723
"200303-006.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",4.08028956498477
"200303-007.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",4.02673894544852
"200303-013.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",4.20915497270725
"200303-015.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",4.29984474113301
"200303-021.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",3.64715145226299
"200303-022.wav_741",1,0.04,0.140022675736,4.792,7.9305,"0.1_BB_am_harm.wav_20","simulations",NA,"0.1_BB_am_harm.wav_20",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_20","200303-000.wav_741-1",3.76936677020071
"200303-006.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",4.26394720557965
"200303-007.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",4.44759577910971
"200303-013.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",3.62331386917358
"200303-015.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",4.10539124345931
"200303-021.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",3.64718610688982
"200303-022.wav_742",1,0.04,0.140022675736994,2.461,5.259,"0.1_BB_am_harm.wav_21","simulations",NA,"0.1_BB_am_harm.wav_21",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_21","200303-000.wav_742-1",4.00412354426713
"200303-006.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",3.99835016229494
"200303-007.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",4.17439602145479
"200303-013.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",3.81224110428906
"200303-015.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",4.11255548022568
"200303-021.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",3.61318015718778
"200303-022.wav_743",1,0.04,0.140022675737023,0.365,1.647,"0.1_BB_am_harm.wav_22","simulations",NA,"0.1_BB_am_harm.wav_22",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_22","200303-000.wav_743-1",4.14567648088581
"200303-006.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",4.06855025619145
"200303-007.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",4.12605092279896
"200303-013.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",4.19715279753833
"200303-015.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",4.82860003572825
"200303-021.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",3.81106251780113
"200303-022.wav_744",1,0.04,0.140022675736994,7.176,11.6655,"0.1_BB_am_harm.wav_23","simulations",NA,"0.1_BB_am_harm.wav_23",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_23","200303-000.wav_744-1",4.60444452926707
"200303-006.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",3.70181747431903
"200303-007.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",4.45241844317131
"200303-013.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",3.95799028519608
"200303-015.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",26.3,0.2,10,"cerrado",2,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",4.41128438949169
"200303-021.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",28,0.19,10,"abierta",3,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",3.16426540349827
"200303-022.wav_745",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_am_harm.wav_24","simulations",NA,"0.1_BB_am_harm.wav_24",26.6,0.195,10,"cerrado",3,"0.1_BB_am_harm.wav_24","200303-000.wav_745-1",3.45813845990576
"200303-006.wav_746",1,0.04,0.140022675736994,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",25.1,0.31,10,"abierta",1,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",4.01794261696852
"200303-007.wav_746",1,0.04,0.140022675736994,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",25,0.29,10,"cerrado",1,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",3.65969779240913
"200303-013.wav_746",1,0.04,0.140022675736994,8.5,14.478,"0.1_BB_am_harm.wav_25","simulations",NA,"0.1_BB_am_harm.wav_25",25,0.23,10,"abierta",2,"0.1_BB_am_harm.wav_25","200303-000.wav_746-1",4.39911107482781
