"sound.files","selec","start","end","bottom.freq","top.freq","sound.id"
"master.wav",1,1,2,1.33333333333333,2.66666666666667,"start_marker"
"master.wav",60,16.5513151927438,16.7513378684807,7.021,8.197,"dur:0.2;freq:8;fm;am_4"
"master.wav",61,16.8013378684807,17.0013605442177,3.466,4.218,"dur:0.2;freq:4;fm;am_4"
"master.wav",62,17.0513605442177,17.2513832199546,8.3,8.7,"dur:0.2;freq:8.5;tonal;am_1"
"master.wav",63,17.3013832199546,17.5014058956916,3.3,3.7,"dur:0.2;freq:3.5;tonal;am_1"
"master.wav",64,17.5514058956916,17.7514285714286,0.8,1.2,"dur:0.2;freq:1;tonal;am_1"
"master.wav",65,17.8014285714286,18.0014512471655,6.8,7.2,"dur:0.2;freq:7;tonal;am_1"
"master.wav",66,18.0514512471655,18.2514739229025,8.8,9.2,"dur:0.2;freq:9;tonal;am_1"
"master.wav",67,18.3014739229025,18.5014965986395,4.3,4.7,"dur:0.2;freq:4.5;tonal;am_1"
"master.wav",68,18.5514965986395,18.7515192743764,2.3,2.7,"dur:0.2;freq:2.5;tonal;am_1"
"master.wav",69,18.8015192743764,19.0015419501134,9.3,9.7,"dur:0.2;freq:9.5;tonal;am_1"
"master.wav",70,19.0515419501134,19.2515646258503,2.3,2.7,"dur:0.2;freq:2.5;tonal;am_2"
"master.wav",71,19.3015646258503,19.5015873015873,5.8,6.2,"dur:0.2;freq:6;tonal;am_1"
"master.wav",72,19.5515873015873,19.7516099773243,1.3,1.7,"dur:0.2;freq:1.5;tonal;am_1"
"master.wav",73,19.8016099773243,20.0016326530612,9.8,10.2,"dur:0.2;freq:10;tonal;am_1"
"master.wav",74,20.0516326530612,20.2516553287982,7.8,8.2,"dur:0.2;freq:8;tonal;am_1"
"master.wav",75,20.3016553287982,20.5016780045351,0.3,0.7,"dur:0.2;freq:0.5;tonal;am_1"
"master.wav",76,20.5516780045351,20.7517006802721,5.3,5.7,"dur:0.2;freq:5.5;tonal;am_1"
"master.wav",77,20.8017006802721,21.0017233560091,9.8,10.2,"dur:0.2;freq:10;tonal;am_2"
"master.wav",78,21.0517233560091,21.251746031746,1.3,1.7,"dur:0.2;freq:1.5;tonal;am_2"
"master.wav",79,21.301746031746,21.501768707483,0.8,1.2,"dur:0.2;freq:1;tonal;am_2"
"master.wav",80,21.551768707483,21.75179138322,5.8,6.2,"dur:0.2;freq:6;tonal;am_2"
"master.wav",81,21.80179138322,22.0018140589569,4.8,5.2,"dur:0.2;freq:5;tonal;am_1"
"master.wav",82,22.0518140589569,22.2518367346939,2.8,3.2,"dur:0.2;freq:3;tonal;am_1"
"master.wav",83,22.3018367346939,22.5018594104308,0.3,0.7,"dur:0.2;freq:0.5;tonal;am_2"
"master.wav",84,22.5518594104308,22.7518820861678,7.3,7.7,"dur:0.2;freq:7.5;tonal;am_1"
"master.wav",85,22.8018820861678,23.0019047619048,4.8,5.2,"dur:0.2;freq:5;tonal;am_2"
"master.wav",86,23.0519047619048,23.2519274376417,8.3,8.7,"dur:0.2;freq:8.5;tonal;am_2"
"master.wav",87,23.3019274376417,23.5019501133787,5.3,5.7,"dur:0.2;freq:5.5;tonal;am_2"
"master.wav",88,23.5519501133787,23.7519727891156,9.3,9.7,"dur:0.2;freq:9.5;tonal;am_2"
"master.wav",89,23.8019727891156,24.0019954648526,3.8,4.2,"dur:0.2;freq:4;tonal;am_1"
"master.wav",90,24.0519954648526,24.2520181405896,5.3,5.7,"dur:0.2;freq:5.5;tonal;am_3"
"master.wav",91,24.3020181405896,24.5020408163265,4.8,5.2,"dur:0.2;freq:5;tonal;am_3"
"master.wav",92,24.5520408163265,24.7520634920635,9.3,9.7,"dur:0.2;freq:9.5;tonal;am_3"
"master.wav",93,24.8020634920635,25.0020861678005,3.3,3.7,"dur:0.2;freq:3.5;tonal;am_2"
"master.wav",94,25.0520861678005,25.2521088435374,6.8,7.2,"dur:0.2;freq:7;tonal;am_2"
"master.wav",95,25.3021088435374,25.5021315192744,7.3,7.7,"dur:0.2;freq:7.5;tonal;am_2"
"master.wav",96,25.5521315192744,25.7521541950113,2.8,3.2,"dur:0.2;freq:3;tonal;am_2"
"master.wav",97,25.8021541950113,26.0021768707483,0.8,1.2,"dur:0.2;freq:1;tonal;am_3"
"master.wav",98,26.0521768707483,26.2521995464853,2.3,2.7,"dur:0.2;freq:2.5;tonal;am_3"
"master.wav",99,26.3021995464853,26.5022222222222,6.8,7.2,"dur:0.2;freq:7;tonal;am_3"
"master.wav",100,26.5522222222222,26.7522448979592,0.3,0.7,"dur:0.2;freq:0.5;tonal;am_3"
"master.wav",101,26.8022448979592,27.0022675736961,4.3,4.7,"dur:0.2;freq:4.5;tonal;am_2"
"master.wav",102,27.0522675736961,27.2522902494331,6.3,6.7,"dur:0.2;freq:6.5;tonal;am_1"
"master.wav",103,27.3022902494331,27.5023129251701,8.3,8.7,"dur:0.2;freq:8.5;tonal;am_3"
"master.wav",104,27.5523129251701,27.752335600907,6.3,6.7,"dur:0.2;freq:6.5;tonal;am_2"
"master.wav",105,27.802335600907,28.002358276644,3.3,3.7,"dur:0.2;freq:3.5;tonal;am_3"
"master.wav",106,28.052358276644,28.2523809523809,9.8,10.2,"dur:0.2;freq:10;tonal;am_3"
"master.wav",107,28.302380952381,28.5024036281179,8.8,9.2,"dur:0.2;freq:9;tonal;am_2"
"master.wav",108,28.5524036281179,28.7524263038549,7.8,8.2,"dur:0.2;freq:8;tonal;am_2"
"master.wav",109,28.8024263038549,29.0024489795918,2.8,3.2,"dur:0.2;freq:3;tonal;am_3"
"master.wav",110,29.0524489795918,29.2524716553288,1.8,2.2,"dur:0.2;freq:2;tonal;am_1"
"master.wav",111,29.3024716553288,29.5024943310658,7.8,8.2,"dur:0.2;freq:8;tonal;am_3"
"master.wav",112,29.5524943310658,29.7525170068027,1.3,1.7,"dur:0.2;freq:1.5;tonal;am_3"
"master.wav",113,29.8025170068027,30.0025396825397,4.3,4.7,"dur:0.2;freq:4.5;tonal;am_3"
"master.wav",114,30.0525396825397,30.2525623582766,8.8,9.2,"dur:0.2;freq:9;tonal;am_3"
"master.wav",115,30.3025623582766,30.5025850340136,3.8,4.2,"dur:0.2;freq:4;tonal;am_2"
"master.wav",116,30.5525850340136,30.7526077097506,5.8,6.2,"dur:0.2;freq:6;tonal;am_3"
"master.wav",117,30.8026077097506,31.0026303854875,1.8,2.2,"dur:0.2;freq:2;tonal;am_2"
"master.wav",118,31.0526303854875,31.2526530612245,6.3,6.7,"dur:0.2;freq:6.5;tonal;am_3"
"master.wav",119,31.3026530612245,31.5026757369615,1.8,2.2,"dur:0.2;freq:2;tonal;am_3"
"master.wav",120,31.5526757369615,31.7526984126984,7.3,7.7,"dur:0.2;freq:7.5;tonal;am_3"
"master.wav",121,31.8026984126984,32.0027210884354,3.8,4.2,"dur:0.2;freq:4;tonal;am_3"
"master.wav",122,32.0527210884354,32.1527437641723,8.3,8.7,"dur:0.1;freq:8.5;tonal;flat_1"
"master.wav",123,32.2027437641723,32.3027664399093,3.3,3.7,"dur:0.1;freq:3.5;tonal;flat_1"
"master.wav",124,32.3527664399093,32.4527891156463,0.8,1.2,"dur:0.1;freq:1;tonal;flat_1"
"master.wav",125,32.5027891156463,32.6028117913832,6.8,7.2,"dur:0.1;freq:7;tonal;flat_1"
"master.wav",126,32.6528117913832,32.7528344671202,8.8,9.2,"dur:0.1;freq:9;tonal;flat_1"
"master.wav",127,32.8028344671202,32.9028571428571,4.3,4.7,"dur:0.1;freq:4.5;tonal;flat_1"
"master.wav",128,32.9528571428571,33.0528798185941,2.3,2.7,"dur:0.1;freq:2.5;tonal;flat_1"
"master.wav",129,33.1028798185941,33.2029024943311,9.3,9.7,"dur:0.1;freq:9.5;tonal;flat_1"
"master.wav",130,33.2529024943311,33.352925170068,2.3,2.7,"dur:0.1;freq:2.5;tonal;flat_2"
"master.wav",131,33.402925170068,33.502947845805,5.8,6.2,"dur:0.1;freq:6;tonal;flat_1"
"master.wav",132,33.552947845805,33.6529705215419,1.3,1.7,"dur:0.1;freq:1.5;tonal;flat_1"
"master.wav",133,33.7029705215419,33.8029931972789,9.8,10.2,"dur:0.1;freq:10;tonal;flat_1"
"master.wav",134,33.8529931972789,33.9530158730159,7.8,8.2,"dur:0.1;freq:8;tonal;flat_1"
"master.wav",135,34.0030158730159,34.1030385487528,0.3,0.7,"dur:0.1;freq:0.5;tonal;flat_1"
"master.wav",136,34.1530385487528,34.2530612244898,5.3,5.7,"dur:0.1;freq:5.5;tonal;flat_1"
"master.wav",137,34.3030612244898,34.4030839002268,9.8,10.2,"dur:0.1;freq:10;tonal;flat_2"
"master.wav",138,34.4530839002268,34.5531065759637,1.3,1.7,"dur:0.1;freq:1.5;tonal;flat_2"
"master.wav",139,34.6031065759637,34.7031292517007,0.8,1.2,"dur:0.1;freq:1;tonal;flat_2"
"master.wav",140,34.7531292517007,34.8531519274376,5.8,6.2,"dur:0.1;freq:6;tonal;flat_2"
"master.wav",141,34.9031519274376,35.0031746031746,4.8,5.2,"dur:0.1;freq:5;tonal;flat_1"
"master.wav",142,35.0531746031746,35.1531972789116,2.8,3.2,"dur:0.1;freq:3;tonal;flat_1"
"master.wav",143,35.2031972789116,35.3032199546485,0.3,0.7,"dur:0.1;freq:0.5;tonal;flat_2"
"master.wav",144,35.3532199546485,35.4532426303855,7.3,7.7,"dur:0.1;freq:7.5;tonal;flat_1"
"master.wav",145,35.5032426303855,35.6032653061224,4.8,5.2,"dur:0.1;freq:5;tonal;flat_2"
"master.wav",146,35.6532653061224,35.7532879818594,8.3,8.7,"dur:0.1;freq:8.5;tonal;flat_2"
"master.wav",147,35.8032879818594,35.9033106575964,5.3,5.7,"dur:0.1;freq:5.5;tonal;flat_2"
"master.wav",148,35.9533106575964,36.0533333333333,9.3,9.7,"dur:0.1;freq:9.5;tonal;flat_2"
"master.wav",149,36.1033333333333,36.2033560090703,3.8,4.2,"dur:0.1;freq:4;tonal;flat_1"
"master.wav",150,36.2533560090703,36.3533786848073,5.3,5.7,"dur:0.1;freq:5.5;tonal;flat_3"
"master.wav",151,36.4033786848073,36.5034013605442,4.8,5.2,"dur:0.1;freq:5;tonal;flat_3"
"master.wav",152,36.5534013605442,36.6534240362812,9.3,9.7,"dur:0.1;freq:9.5;tonal;flat_3"
"master.wav",153,36.7034240362812,36.8034467120181,3.3,3.7,"dur:0.1;freq:3.5;tonal;flat_2"
"master.wav",154,36.8534467120181,36.9534693877551,6.8,7.2,"dur:0.1;freq:7;tonal;flat_2"
"master.wav",155,37.0034693877551,37.1034920634921,7.3,7.7,"dur:0.1;freq:7.5;tonal;flat_2"
"master.wav",156,37.1534920634921,37.253514739229,2.8,3.2,"dur:0.1;freq:3;tonal;flat_2"
"master.wav",157,37.303514739229,37.403537414966,0.8,1.2,"dur:0.1;freq:1;tonal;flat_3"
"master.wav",158,37.453537414966,37.5535600907029,2.3,2.7,"dur:0.1;freq:2.5;tonal;flat_3"
"master.wav",159,37.6035600907029,37.7035827664399,6.8,7.2,"dur:0.1;freq:7;tonal;flat_3"
"master.wav",160,37.7535827664399,37.8536054421769,0.3,0.7,"dur:0.1;freq:0.5;tonal;flat_3"
"master.wav",161,37.9036054421769,38.0036281179138,4.3,4.7,"dur:0.1;freq:4.5;tonal;flat_2"
"master.wav",162,38.0536281179138,38.1536507936508,6.3,6.7,"dur:0.1;freq:6.5;tonal;flat_1"
"master.wav",163,38.2036507936508,38.3036734693878,8.3,8.7,"dur:0.1;freq:8.5;tonal;flat_3"
"master.wav",164,38.3536734693878,38.4536961451247,6.3,6.7,"dur:0.1;freq:6.5;tonal;flat_2"
"master.wav",165,38.5036961451247,38.6037188208617,3.3,3.7,"dur:0.1;freq:3.5;tonal;flat_3"
"master.wav",166,38.6537188208617,38.7537414965986,9.8,10.2,"dur:0.1;freq:10;tonal;flat_3"
"master.wav",167,38.8037414965986,38.9037641723356,8.8,9.2,"dur:0.1;freq:9;tonal;flat_2"
"master.wav",168,38.9537641723356,39.0537868480726,7.8,8.2,"dur:0.1;freq:8;tonal;flat_2"
"master.wav",169,39.1037868480726,39.2038095238095,2.8,3.2,"dur:0.1;freq:3;tonal;flat_3"
"master.wav",170,39.2538095238095,39.3538321995465,1.8,2.2,"dur:0.1;freq:2;tonal;flat_1"
"master.wav",171,39.4038321995465,39.5038548752834,7.8,8.2,"dur:0.1;freq:8;tonal;flat_3"
"master.wav",172,39.5538548752834,39.6538775510204,1.3,1.7,"dur:0.1;freq:1.5;tonal;flat_3"
"master.wav",173,39.7038775510204,39.8039002267574,4.3,4.7,"dur:0.1;freq:4.5;tonal;flat_3"
"master.wav",174,39.8539002267574,39.9539229024943,8.8,9.2,"dur:0.1;freq:9;tonal;flat_3"
"master.wav",175,40.0039229024943,40.1039455782313,3.8,4.2,"dur:0.1;freq:4;tonal;flat_2"
"master.wav",176,40.1539455782313,40.2539682539683,5.8,6.2,"dur:0.1;freq:6;tonal;flat_3"
"master.wav",177,40.3039682539683,40.4039909297052,1.8,2.2,"dur:0.1;freq:2;tonal;flat_2"
"master.wav",178,40.4539909297052,40.5540136054422,6.3,6.7,"dur:0.1;freq:6.5;tonal;flat_3"
"master.wav",179,40.6040136054422,40.7040362811791,1.8,2.2,"dur:0.1;freq:2;tonal;flat_3"
"master.wav",180,40.7540362811791,40.8540589569161,7.3,7.7,"dur:0.1;freq:7.5;tonal;flat_3"
"master.wav",181,40.9040589569161,41.0040816326531,3.8,4.2,"dur:0.1;freq:4;tonal;flat_3"
"master.wav",182,41.0540816326531,41.25410430839,7.875,8.805,"dur:0.2;freq:9;fm;flat_1"
"master.wav",183,41.30410430839,41.504126984127,3.208,4.069,"dur:0.2;freq:4;fm;flat_1"
"master.wav",184,41.554126984127,41.7541496598639,0.422,1.223,"dur:0.2;freq:1;fm;flat_1"
"master.wav",185,41.8041496598639,42.0041723356009,6.905,7.917,"dur:0.2;freq:7;fm;flat_1"
"master.wav",186,42.0541723356009,42.2541950113379,8.417,9.416,"dur:0.2;freq:9.5;fm;flat_1"
"master.wav",187,42.3041950113379,42.5042176870748,4.171,4.839,"dur:0.2;freq:4.5;fm;flat_1"
"master.wav",188,42.5542176870748,42.7542403628118,2.097,2.961,"dur:0.2;freq:3;fm;flat_1"
"master.wav",189,42.8042403628118,43.0042630385487,9.181,10.033,"dur:0.2;freq:9.5;fm;flat_2"
"master.wav",190,43.0542630385488,43.2542857142857,1.849,2.506,"dur:0.2;freq:2;fm;flat_1"
"master.wav",191,43.3042857142857,43.5043083900227,5.632,6.83,"dur:0.2;freq:6.5;fm;flat_1"
"master.wav",192,43.5543083900227,43.7543310657596,1.474,2.55,"dur:0.2;freq:1.5;fm;flat_1"
"master.wav",193,43.8043310657596,44.0043537414966,9.598,10.233,"dur:0.2;freq:10;fm;flat_1"
"master.wav",194,44.0543537414966,44.2543764172336,7.317,8.141,"dur:0.2;freq:8;fm;flat_1"
"master.wav",195,44.3043764172336,44.5043990929705,0.1,0.81,"dur:0.2;freq:1;fm;flat_2"
"master.wav",196,44.5543990929705,44.7544217687075,5.396,6.152,"dur:0.2;freq:5.5;fm;flat_1"
"master.wav",197,44.8044217687075,45.0044444444444,9.435,10.377,"dur:0.2;freq:9.5;fm;flat_3"
"master.wav",198,45.0544444444444,45.2544671201814,1.23,2.525,"dur:0.2;freq:2;fm;flat_2"
"master.wav",199,45.3044671201814,45.5044897959184,0.836,1.646,"dur:0.2;freq:1;fm;flat_3"
"master.wav",200,45.5544897959184,45.7545124716553,5.718,7.372,"dur:0.2;freq:6;fm;flat_1"
"master.wav",201,45.8045124716553,46.0045351473923,4.792,5.287,"dur:0.2;freq:5;fm;flat_1"
"master.wav",202,46.0545351473923,46.2545578231293,2.461,3.506,"dur:0.2;freq:2.5;fm;flat_1"
"master.wav",203,46.3045578231293,46.5045804988662,0.365,1.098,"dur:0.2;freq:0.5;fm;flat_1"
"master.wav",204,46.5545804988662,46.7546031746032,7.176,7.777,"dur:0.2;freq:8;fm;flat_2"
"master.wav",205,46.8046031746032,47.0046258503401,3.654,5,"dur:0.2;freq:4.5;fm;flat_2"
"master.wav",206,47.0546258503401,47.2546485260771,8.5,9.652,"dur:0.2;freq:9.5;fm;flat_4"
"master.wav",207,47.3046485260771,47.5046712018141,4.933,6.011,"dur:0.2;freq:5;fm;flat_2"
"master.wav",208,47.5546712018141,47.754693877551,9.013,10.015,"dur:0.2;freq:9.5;fm;flat_5"
"master.wav",209,47.804693877551,48.004716553288,3.624,4.12,"dur:0.2;freq:4;fm;flat_2"
"master.wav",210,48.054716553288,48.2547392290249,5.027,5.695,"dur:0.2;freq:5.5;fm;flat_2"
"master.wav",211,48.3047392290249,48.5047619047619,4.788,5.593,"dur:0.2;freq:5.5;fm;flat_3"
"master.wav",212,48.5547619047619,48.7547845804989,8.076,9.5,"dur:0.2;freq:9;fm;flat_2"
"master.wav",213,48.8047845804989,49.0048072562358,3.158,4.333,"dur:0.2;freq:3.5;fm;flat_1"
"master.wav",214,49.0548072562358,49.2548299319728,5.941,7.32,"dur:0.2;freq:7;fm;flat_2"
"master.wav",215,49.3048299319728,49.5048526077098,6.838,7.5,"dur:0.2;freq:7;fm;flat_3"
"master.wav",216,49.5548526077097,49.7548752834467,2.66,3.141,"dur:0.2;freq:3;fm;flat_2"
"master.wav",217,49.8048752834467,50.0048979591837,1,2.164,"dur:0.2;freq:2;fm;flat_3"
"master.wav",218,50.0548979591837,50.2549206349206,2.077,2.5,"dur:0.2;freq:2.5;fm;flat_2"
"master.wav",219,50.3049206349206,50.5049433106576,6.752,7.606,"dur:0.2;freq:7;fm;flat_4"
"master.wav",220,50.5549433106576,50.7549659863946,0.5,1.555,"dur:0.2;freq:1;fm;flat_4"
"master.wav",221,50.8049659863946,51.0049886621315,4.209,4.815,"dur:0.2;freq:4.5;fm;flat_3"
"master.wav",222,51.0549886621315,51.2550113378685,5.764,6.869,"dur:0.2;freq:6.5;fm;flat_2"
"master.wav",223,51.3050113378685,51.5050340136054,7.989,9.542,"dur:0.2;freq:8;fm;flat_3"
"master.wav",224,51.5550340136054,51.7550566893424,5.973,6.905,"dur:0.2;freq:6.5;fm;flat_3"
"master.wav",225,51.8050566893424,52.0050793650794,3.013,3.733,"dur:0.2;freq:3.5;fm;flat_2"
"master.wav",226,52.0550793650794,52.2551020408163,9.733,10.857,"dur:0.2;freq:10;fm;flat_2"
"master.wav",227,52.3051020408163,52.5051247165533,8.284,9.321,"dur:0.2;freq:9.5;fm;flat_6"
"master.wav",228,52.5551247165533,52.7551473922902,8,8.539,"dur:0.2;freq:8.5;fm;flat_1"
"master.wav",229,52.8051473922903,53.0051700680272,2.366,3.388,"dur:0.2;freq:3;fm;flat_3"
"master.wav",230,53.0551700680272,53.2551927437642,1.048,2.28,"dur:0.2;freq:2;fm;flat_4"
"master.wav",231,53.3051927437642,53.5052154195011,7.427,8.24,"dur:0.2;freq:8;fm;flat_4"
"master.wav",232,53.5552154195011,53.7552380952381,1.396,2.385,"dur:0.2;freq:1.5;fm;flat_2"
"master.wav",233,53.8052380952381,54.0052607709751,3.882,5.129,"dur:0.2;freq:5;fm;flat_3"
"master.wav",234,54.0552607709751,54.255283446712,8.618,9.923,"dur:0.2;freq:8.5;fm;flat_2"
"master.wav",235,54.305283446712,54.505306122449,3.511,4.562,"dur:0.2;freq:4;fm;flat_3"
"master.wav",236,54.555306122449,54.7553287981859,4.983,6.01,"dur:0.2;freq:6;fm;flat_2"
"master.wav",237,54.8053287981859,55.0053514739229,1.168,2.06,"dur:0.2;freq:1;fm;flat_5"
"master.wav",238,55.0553514739229,55.2553741496599,5.895,6.947,"dur:0.2;freq:7;fm;flat_5"
"master.wav",239,55.3053741496599,55.5053968253968,1.38,2.136,"dur:0.2;freq:2;fm;flat_5"
"master.wav",240,55.5553968253968,55.7554195011338,7.021,8.197,"dur:0.2;freq:8;fm;flat_5"
"master.wav",241,55.8054195011338,56.0054421768707,3.466,4.218,"dur:0.2;freq:4;fm;flat_4"
"master.wav",242,56.0554421768707,56.1554648526077,8.3,8.7,"dur:0.1;freq:8.5;tonal;am_1"
"master.wav",243,56.2054648526077,56.3054875283447,3.3,3.7,"dur:0.1;freq:3.5;tonal;am_1"
"master.wav",244,56.3554875283447,56.4555102040816,0.8,1.2,"dur:0.1;freq:1;tonal;am_1"
"master.wav",245,56.5055102040816,56.6055328798186,6.8,7.2,"dur:0.1;freq:7;tonal;am_1"
"master.wav",246,56.6555328798186,56.7555555555556,8.8,9.2,"dur:0.1;freq:9;tonal;am_1"
"master.wav",247,56.8055555555556,56.9055782312925,4.3,4.7,"dur:0.1;freq:4.5;tonal;am_1"
"master.wav",248,56.9555782312925,57.0556009070295,2.3,2.7,"dur:0.1;freq:2.5;tonal;am_1"
"master.wav",249,57.1056009070295,57.2056235827664,9.3,9.7,"dur:0.1;freq:9.5;tonal;am_1"
"master.wav",250,57.2556235827664,57.3556462585034,2.3,2.7,"dur:0.1;freq:2.5;tonal;am_2"
"master.wav",251,57.4056462585034,57.5056689342404,5.8,6.2,"dur:0.1;freq:6;tonal;am_1"
"master.wav",252,57.5556689342404,57.6556916099773,1.3,1.7,"dur:0.1;freq:1.5;tonal;am_1"
"master.wav",253,57.7056916099773,57.8057142857143,9.8,10.2,"dur:0.1;freq:10;tonal;am_1"
"master.wav",254,57.8557142857143,57.9557369614512,7.8,8.2,"dur:0.1;freq:8;tonal;am_1"
