"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-022.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",4.29844415647064
"200303-006.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",4.17061707928794
"200303-007.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",4.62956575151903
"200303-013.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",3.84721208952153
"200303-015.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",4.03271170428598
"200303-021.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",3.82841614079958
"200303-022.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",4.41930013073831
"200303-006.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",4.13111069073136
"200303-007.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",4.54564309869599
"200303-013.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",3.76744342410844
"200303-015.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",4.10018789533818
"200303-021.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",3.65583249153466
"200303-022.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",4.0277738221683
"200303-006.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",4.33021666533046
"200303-007.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",4.61599229738249
"200303-013.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",3.83765822357949
"200303-015.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",4.17403009456801
"200303-021.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",3.67784854705838
"200303-022.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",4.16983946909152
"200303-006.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",4.18544246910402
"200303-007.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",4.63141132159434
"200303-013.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",3.86504686631176
"200303-015.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",4.15845049027699
"200303-021.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",3.514253334259
"200303-022.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",3.96237735303828
"200303-006.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",4.20537890653234
"200303-007.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",4.59275553942081
"200303-013.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",3.83700506956803
"200303-015.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",4.12693607097908
"200303-021.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",3.71783959525313
"200303-022.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",4.09331183678987
"200303-006.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",4.21796379866367
"200303-007.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",4.74879758762759
"200303-013.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",3.82640545292845
"200303-015.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",4.1228803615765
"200303-021.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",3.60614565325963
"200303-022.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",3.89815693103024
"200303-006.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",4.39429139989209
"200303-007.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",5.07749413268855
"200303-013.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",4.09809163277263
"200303-015.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",4.53603105002132
"200303-021.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",3.7476039341003
"200303-022.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",3.88537758351112
"200303-006.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",4.26777398266335
"200303-007.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",4.65485546087246
"200303-013.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",3.90383059936946
"200303-015.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",4.24862460152446
"200303-021.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",3.76747056335252
"200303-022.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",4.13063477045703
"200303-006.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",4.15007511181152
"200303-007.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",4.82075995765278
"200303-013.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",3.80326468644859
"200303-015.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",4.25564034532924
"200303-021.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",3.61350026836988
"200303-022.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",4.12842289542342
"200303-006.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",4.51683278627849
"200303-007.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",4.75954577676787
"200303-013.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",3.80983219008406
"200303-015.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",4.6779656674253
"200303-021.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",4.00773227294718
"200303-022.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",3.86230459015903
"200303-006.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",4.28542633640718
"200303-007.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",4.69492870003823
"200303-013.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",25,0.23,10,"abierta",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",3.88893063348403
"200303-015.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26.3,0.2,10,"cerrado",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",4.28030230435287
"200303-021.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",28,0.19,10,"abierta",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",3.71390677209335
"200303-022.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26.6,0.195,10,"cerrado",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",4.14676588208343
"200303-006.wav_968",1,0.04,0.109705215420015,3.5797,7.955,"Haemorhous-mexicanus-13700.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_7","200303-000.wav_968-1",4.43988917067178
"200303-007.wav_968",1,0.04,0.109705215420015,3.5797,7.955,"Haemorhous-mexicanus-13700.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_7",25,0.29,10,"cerrado",1,"Haemorhous-mexicanus-13700.wav_7","200303-000.wav_968-1",4.50451825576023
