"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-024.wav_971",1,0.04,0.182471655328961,1.591,3.6593,"Haemorhous-mexicanus-13700.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_10",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_10","200303-000.wav_971-1",1.05128290674183
"200303-025.wav_971",1,0.04,0.18247165532899,1.591,3.6593,"Haemorhous-mexicanus-13700.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_10",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_10","200303-000.wav_971-1",1.07523959414367
"200303-004.wav_972",1,0.04,0.29702947845798,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",1.04713994375882
"200303-008.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",1.10486706634774
"200303-018.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",1.00640264910696
"200303-019.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.928825401602259
"200303-024.wav_972",1,0.04,0.297029478458037,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",1.00842952886688
"200303-025.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",1.03171676712932
"200303-004.wav_973",1,0.04,0.122086167800981,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.14254288770131
"200303-008.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.25086080911381
"200303-018.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.08460382519842
"200303-019.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.12223279140315
"200303-024.wav_973",1,0.04,0.122086167801037,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.1861055307926
"200303-025.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",1.11220922994445
"200303-004.wav_974",1,0.04,0.094217687074015,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.12553221534014
"200303-008.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.20508491264916
"200303-018.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.0199046590487
"200303-019.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.01774433270161
"200303-024.wav_974",1,0.04,0.0942176870739581,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.138245000707
"200303-025.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",1.07257751530696
"200303-004.wav_975",1,0.04,0.171632653061956,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",1.06080658810233
"200303-008.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",1.08904494884386
"200303-018.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.999615637150978
"200303-019.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.938121291613491
"200303-024.wav_975",1,0.04,0.171632653062013,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",1.05301187687105
"200303-025.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",1.04765276776276
"200303-004.wav_976",1,0.04,0.12673469387702,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",1.12528608524067
"200303-008.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",1.17079735607725
"200303-018.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.972881985552898
"200303-019.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",1.04950842633007
"200303-024.wav_976",1,0.04,0.126734693876963,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",1.09903941498991
"200303-025.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",1.11866140667476
"200303-004.wav_977",1,0.04,0.345034013605962,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",1.06061694154053
"200303-008.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",1.08975853639403
"200303-018.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.988159851372723
"200303-019.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.902786642702465
"200303-024.wav_977",1,0.04,0.345034013606019,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",1.01874852091913
"200303-025.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",1.03714141744093
"200303-004.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",1.09252591106348
"200303-008.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",1.1121206631332
"200303-018.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.978627559692319
"200303-019.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.964924833930387
"200303-024.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",1.05016953715037
"200303-025.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",1.05627916966505
"200303-004.wav_979",1,0.04,0.382199546485972,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",1.06482963304816
"200303-008.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",1.11068705989706
"200303-018.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.887295922317803
"200303-019.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",1.0144692598066
"200303-024.wav_979",1,0.04,0.382199546486029,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",1.06219053567075
"200303-025.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",1.01359940233019
"200303-004.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.06756480393796
"200303-008.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.31659626703145
"200303-018.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.11132087255852
"200303-019.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.20364379842197
"200303-024.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.24043783052193
"200303-025.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",1.21500376672696
"200303-004.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.06462138938721
"200303-008.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.12527972427594
"200303-018.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.00508948542373
"200303-019.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.03935045371132
"200303-024.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.07282636921386
"200303-025.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",1.0422614497473
"200303-004.wav_965",1,0.04,0.166984126983984,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.08623129023009
"200303-008.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.14000346565142
"200303-018.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.0650868883049
"200303-019.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.06176507602715
"200303-024.wav_965",1,0.04,0.166984126984041,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.09857259920944
"200303-025.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",1.08080389115971
"200303-004.wav_966",1,0.04,0.185555555555973,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.10921342637323
"200303-008.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.3044315984778
"200303-018.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.07036940769308
"200303-019.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.19129210727893
"200303-024.wav_966",1,0.04,0.18555555555603,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.17049538071925
"200303-025.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",1.15838499378895
"200303-004.wav_967",1,0.04,0.0973015873010263,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.1049382359589
"200303-008.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",25.6,0.28,65,"cerrado",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.18707160213359
"200303-018.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",24.2,0.2,65,"abierta",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.04597817117331
"200303-019.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",24.5,0.2,65,"cerrado",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.1058346662958
"200303-024.wav_967",1,0.04,0.0973015873009695,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",28.2,0.2,65,"cerrado",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.12031369850471
"200303-025.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26.2,0.2,65,"abierta",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",1.11068781599426
"200303-004.wav_968",1,0.04,0.109705215420015,3.5797,7.955,"Haemorhous-mexicanus-13700.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_7",23.8,0.31,65,"abierta",1,"Haemorhous-mexicanus-13700.wav_7","200303-000.wav_968-1",1.14517114994468
