"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","envelope.correlation"
"200303-001.wav_990",1,0.04,0.264512471655004,1.7146,5.0556,"Haemorhous-mexicanus-220518.wav_11","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_11",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_11","200303-000.wav_990-1",0.854248051637668
"200303-001.wav_991",1,0.04,0.180907029478996,1.8339,5.692,"Haemorhous-mexicanus-220518.wav_12","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_12",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_12","200303-000.wav_991-1",0.814381990747076
"200303-001.wav_992",1,0.04,0.114331065758997,1.5555,4.4192,"Haemorhous-mexicanus-220518.wav_13","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_13",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_13","200303-000.wav_992-1",0.796333767433155
"200303-001.wav_993",1,0.04,0.13911564625898,1.5157,6.0898,"Haemorhous-mexicanus-220518.wav_14","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_14",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_14","200303-000.wav_993-1",0.847293497260169
"200303-001.wav_994",1,0.04,0.137573696144991,1.6748,6.3682,"Haemorhous-mexicanus-220518.wav_15","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_15",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_15","200303-000.wav_994-1",0.874408208690184
"200303-001.wav_995",1,0.04,0.148412698412991,1.635,6.3284,"Haemorhous-mexicanus-220518.wav_16","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_16",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-220518.wav_16","200303-000.wav_995-1",0.861741978767246
"200303-001.wav_996",1,0.04,0.14530612244898,2.413,3.8051,"Haemorhous-mexicanus-252731.wav_1","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_1",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_1","200303-000.wav_996-1",0.867242982852942
"200303-001.wav_997",1,0.04,0.151496598639008,1.8562,4.0835,"Haemorhous-mexicanus-252731.wav_2","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_2",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_2","200303-000.wav_997-1",0.852684117314994
"200303-001.wav_998",1,0.04,0.284648526077015,2.2274,4.826,"Haemorhous-mexicanus-252731.wav_3","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_3",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_3","200303-000.wav_998-1",0.908478238257045
"200303-001.wav_999",1,0.04,0.30013605442202,1.5777,5.6613,"Haemorhous-mexicanus-252731.wav_4","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_4",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_4","200303-000.wav_999-1",0.803904711237272
"200303-001.wav_1000",1,0.04,0.272267573696021,1.6705,3.3411,"Haemorhous-mexicanus-252731.wav_5","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_5",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_5","200303-000.wav_1000-1",0.90892249063494
"200303-001.wav_1001",1,0.04,0.346575963719013,1.2065,5.1044,"Haemorhous-mexicanus-252731.wav_6","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_6",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_6","200303-000.wav_1001-1",0.874090396422376
"200303-001.wav_1002",1,0.04,0.293945578230997,1.4849,5.0116,"Haemorhous-mexicanus-252731.wav_7","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_7",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_7","200303-000.wav_1002-1",0.858084294469786
"200303-001.wav_1003",1,0.04,0.290839002268009,1.949,5.1972,"Haemorhous-mexicanus-252731.wav_8","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_8",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_8","200303-000.wav_1003-1",0.907124072630168
"200303-001.wav_1004",1,0.04,0.306326530612019,2.1346,5.8469,"Haemorhous-mexicanus-252731.wav_9","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_9",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-252731.wav_9","200303-000.wav_1004-1",0.833770419081063
"200303-001.wav_1005",1,0.04,0.105714285713995,2.8638,4.773,"Haemorhous-mexicanus-268457.wav_1","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_1",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_1","200303-000.wav_1005-1",0.721838676601252
"200303-001.wav_1006",1,0.04,0.129795918367997,2.8638,4.9321,"Haemorhous-mexicanus-268457.wav_2","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_2",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_2","200303-000.wav_1006-1",0.811182948911248
"200303-001.wav_1007",1,0.04,0.114467120180998,3.1024,4.773,"Haemorhous-mexicanus-268457.wav_3","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_3",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_3","200303-000.wav_1007-1",0.895046689672913
"200303-001.wav_1008",1,0.04,0.142925170068005,2.7047,4.8525,"Haemorhous-mexicanus-268457.wav_4","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_4",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_4","200303-000.wav_1008-1",0.665049792055616
"200303-001.wav_1009",1,0.04,0.127596371882,2.9433,4.8525,"Haemorhous-mexicanus-268457.wav_5","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_5",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_5","200303-000.wav_1009-1",0.822857741736619
"200303-001.wav_1010",1,0.04,0.151700680272008,2.8638,4.6139,"Haemorhous-mexicanus-268457.wav_6","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_6",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_6","200303-000.wav_1010-1",0.734387495094936
"200303-001.wav_1011",1,0.04,0.129795918367997,2.7047,5.1707,"Haemorhous-mexicanus-268457.wav_7","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_7",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_7","200303-000.wav_1011-1",0.89745345651525
"200303-001.wav_1012",1,0.04,0.182335600907018,1.8296,5.0116,"Haemorhous-mexicanus-268457.wav_8","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_8",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_8","200303-000.wav_1012-1",0.776616454806066
"200303-001.wav_1013",1,0.04,0.127596371882,1.9092,4.3752,"Haemorhous-mexicanus-268457.wav_9","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_9",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_9","200303-000.wav_1013-1",0.86777661900793
"200303-001.wav_1014",1,0.04,0.140748299320003,2.1478,4.4548,"Haemorhous-mexicanus-268457.wav_10","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_10",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_10","200303-000.wav_1014-1",0.930689472108488
"200303-001.wav_1015",1,0.04,0.14074829931898,2.0683,4.2161,"Haemorhous-mexicanus-268457.wav_11","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_11",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_11","200303-000.wav_1015-1",0.730290427294518
"200303-001.wav_1016",1,0.04,0.191111111110993,1.4319,4.1366,"Haemorhous-mexicanus-268457.wav_12","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_12",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_12","200303-000.wav_1016-1",0.904683440926189
"200303-001.wav_1017",1,0.04,0.16263038548798,1.8296,4.2957,"Haemorhous-mexicanus-268457.wav_13","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_13",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268457.wav_13","200303-000.wav_1017-1",0.888055560279903
"200303-001.wav_1018",1,0.04,0.136371882086004,2.9433,4.4548,"Haemorhous-mexicanus-268458.wav_1","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_1",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_1","200303-000.wav_1018-1",0.916379272259777
"200303-001.wav_1019",1,0.04,0.153877551021005,2.7047,4.9321,"Haemorhous-mexicanus-268458.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_2",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_2","200303-000.wav_1019-1",0.796318744348414
"200303-001.wav_1020",1,0.04,0.149501133785983,2.7047,5.3298,"Haemorhous-mexicanus-268458.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_3",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_3","200303-000.wav_1020-1",0.966800760590716
"200303-001.wav_1021",1,0.04,0.149501133787006,2.466,5.0912,"Haemorhous-mexicanus-268458.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_4",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_4","200303-000.wav_1021-1",0.721582537058961
"200303-001.wav_1022",1,0.04,0.136371882086004,3.5797,6.4435,"Haemorhous-mexicanus-268458.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_5",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_5","200303-000.wav_1022-1",0.840930582367459
"200303-001.wav_1023",1,0.04,0.123219954648996,2.0683,5.5685,"Haemorhous-mexicanus-268458.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_7",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_7","200303-000.wav_1023-1",0.849014367426982
"200303-001.wav_1024",1,0.04,0.153877551019982,2.1478,4.8525,"Haemorhous-mexicanus-268458.wav_8","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_8",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_8","200303-000.wav_1024-1",0.91734583158719
"200303-001.wav_1025",1,0.04,0.219569160998,1.7501,5.0116,"Haemorhous-mexicanus-268458.wav_9","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_9",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_9","200303-000.wav_1025-1",0.886354030316469
"200303-001.wav_1026",1,0.04,0.223945578230976,1.9092,5.7276,"Haemorhous-mexicanus-268458.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_10",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_10","200303-000.wav_1026-1",0.865476648911511
"200303-001.wav_1027",1,0.04,0.18891156462599,1.8296,4.4548,"Haemorhous-mexicanus-268458.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_11",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_11","200303-000.wav_1027-1",0.926025549021746
"200303-001.wav_1028",1,0.04,0.153877551021005,2.0683,5.2503,"Haemorhous-mexicanus-268458.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_12",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_12","200303-000.wav_1028-1",0.762777985317001
"200303-001.wav_1029",1,0.04,0.171405895691017,1.0341,7.3981,"Haemorhous-mexicanus-268458.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_13",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_13","200303-000.wav_1029-1",0.959942169269206
"200303-001.wav_1030",1,0.04,0.0969614512470196,1.6705,4.9321,"Haemorhous-mexicanus-268458.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_14",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_14","200303-000.wav_1030-1",0.855629734368298
"200303-001.wav_1031",1,0.04,0.232698412699002,1.2728,3.8184,"Haemorhous-mexicanus-268458.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_15",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_15","200303-000.wav_1031-1",0.930262639557809
"200303-001.wav_1032",1,0.04,0.429773242629985,1.3523,9.3073,"Haemorhous-mexicanus-268458.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_16",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-268458.wav_16","200303-000.wav_1032-1",0.692336259229366
"200303-001.wav_1033",1,0.04,0.147301587302004,2.6914,6.2181,"Haemorhous-mexicanus-378922.wav_1","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_1",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_1","200303-000.wav_1033-1",0.859682921328483
"200303-001.wav_1034",1,0.04,0.15825396825401,2.1346,5.1972,"Haemorhous-mexicanus-378922.wav_2","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_2",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_2","200303-000.wav_1034-1",0.863456607907543
"200303-001.wav_1035",1,0.04,0.248027210883984,1.949,5.8469,"Haemorhous-mexicanus-378922.wav_3","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_3",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_3","200303-000.wav_1035-1",0.913537396127872
"200303-001.wav_1036",1,0.04,0.164829931972982,3.4339,7.0534,"Haemorhous-mexicanus-378922.wav_4","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_4",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_4","200303-000.wav_1036-1",0.771124922031608
"200303-001.wav_1037",1,0.04,0.175782312924988,2.0418,4.7332,"Haemorhous-mexicanus-378922.wav_5","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_5",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_5","200303-000.wav_1037-1",0.868817946888596
"200303-001.wav_1038",1,0.04,0.217369614512997,2.413,6.4965,"Haemorhous-mexicanus-378922.wav_6","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_6",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_6","200303-000.wav_1038-1",0.779151355227134
"200303-001.wav_1039",1,0.04,0.142925170068005,2.5986,6.5894,"Haemorhous-mexicanus-378922.wav_7","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_7",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_7","200303-000.wav_1039-1",0.902068148846072
"200303-001.wav_1040",1,0.04,0.160453514739012,1.8562,4.0835,"Haemorhous-mexicanus-378922.wav_8","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_8",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_8","200303-000.wav_1040-1",0.952830304142837
"200303-001.wav_1041",1,0.04,0.228321995465003,1.5777,4.0835,"Haemorhous-mexicanus-378922.wav_9","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_9",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-378922.wav_9","200303-000.wav_1041-1",0.876319340253856
"200303-001.wav_1042",1,0.04,0.136009070294002,2.7047,4.4548,"Haemorhous-mexicanus-469591.wav_1","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_1",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_1","200303-000.wav_1042-1",0.873695909365242
"200303-001.wav_1043",1,0.04,0.139115646259008,2.2274,4.0968,"Haemorhous-mexicanus-469591.wav_2","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_2",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_2","200303-000.wav_1043-1",0.873242943498034
"200303-001.wav_1044",1,0.04,0.114331065759992,3.1024,4.773,"Haemorhous-mexicanus-469591.wav_3","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_3",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_3","200303-000.wav_1044-1",0.817193991057099
"200303-001.wav_1045",1,0.04,0.163877551019973,2.5854,4.8923,"Haemorhous-mexicanus-469591.wav_4","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_4",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_4","200303-000.wav_1045-1",0.74937064003334
"200303-001.wav_1046",1,0.04,0.160793650794013,1.949,3.6991,"Haemorhous-mexicanus-469591.wav_5","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_5",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_5","200303-000.wav_1046-1",0.866048388598874
"200303-001.wav_1047",1,0.04,0.129818594104003,2.2672,4.1366,"Haemorhous-mexicanus-469591.wav_6","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_6",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_6","200303-000.wav_1047-1",0.855885632331125
"200303-001.wav_1048",1,0.04,0.191746031746001,2.3069,4.4548,"Haemorhous-mexicanus-469591.wav_7","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_7",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_7","200303-000.wav_1048-1",0.851680132131687
"200303-001.wav_1049",1,0.04,0.297029478458008,1.6308,4.8923,"Haemorhous-mexicanus-469591.wav_8","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_8",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_8","200303-000.wav_1049-1",0.886825843011556
"200303-001.wav_1050",1,0.04,0.166984126983984,4.2559,7.0799,"Haemorhous-mexicanus-469591.wav_9","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_9",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_9","200303-000.wav_1050-1",0.786133441480641
"200303-001.wav_1051",1,0.04,0.136009070294997,2.1081,4.773,"Haemorhous-mexicanus-469591.wav_10","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_10",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_10","200303-000.wav_1051-1",0.767553327599181
"200303-001.wav_1052",1,0.04,0.182471655329018,4.4945,5.9662,"Haemorhous-mexicanus-469591.wav_11","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_11",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_11","200303-000.wav_1052-1",0.927808286546178
"200303-001.wav_1053",1,0.04,0.12052154195002,1.949,2.7445,"Haemorhous-mexicanus-469591.wav_12","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_12",24,0.31,30,"abierta",1,"Haemorhous-mexicanus-469591.wav_12","200303-000.wav_1053-1",0.83087763200176
