"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","blur.ratio"
"200303-006.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.109834286490135
"200303-006.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.129627230064331
"200303-006.wav_980",1,0.04,0.143764172334991,2.6251,5.2105,"Haemorhous-mexicanus-220518.wav_1","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_1","200303-000.wav_980-1",0.0756957166197168
"200303-006.wav_981",1,0.04,0.163877551020996,1.8694,3.6195,"Haemorhous-mexicanus-220518.wav_2","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_2","200303-000.wav_981-1",0.118419077655407
"200303-006.wav_982",1,0.04,0.13446712018098,2.9036,5.5685,"Haemorhous-mexicanus-220518.wav_3","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_3","200303-000.wav_982-1",0.096961611858226
"200303-006.wav_983",1,0.04,0.185555555556001,3.0229,5.7673,"Haemorhous-mexicanus-220518.wav_4","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_4","200303-000.wav_983-1",0.180295880789219
"200303-006.wav_984",1,0.04,0.201043083900012,2.9831,5.6878,"Haemorhous-mexicanus-220518.wav_5","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_5","200303-000.wav_984-1",0.151909342297069
"200303-006.wav_985",1,0.04,0.0864625850339928,4.9761,7.9592,"Haemorhous-mexicanus-220518.wav_6","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_6","200303-000.wav_985-1",0.175508329839761
"200303-006.wav_986",1,0.04,0.10970521541902,2.5896,4.3397,"Haemorhous-mexicanus-220518.wav_7","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_7","200303-000.wav_986-1",0.190934308729382
"200303-006.wav_987",1,0.04,0.174716553288001,3.1067,4.6977,"Haemorhous-mexicanus-220518.wav_8","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_8","200303-000.wav_987-1",0.194968694208551
"200303-006.wav_988",1,0.04,0.142199546485991,2.1919,5.3341,"Haemorhous-mexicanus-220518.wav_9","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_9","200303-000.wav_988-1",0.161837170210303
"200303-006.wav_989",1,0.04,0.244399092969993,2.1521,4.5783,"Haemorhous-mexicanus-220518.wav_10","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_10",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_10","200303-000.wav_989-1",0.1718981467895
"200303-006.wav_990",1,0.04,0.264512471655004,1.7146,5.0556,"Haemorhous-mexicanus-220518.wav_11","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_11",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_11","200303-000.wav_990-1",0.145227942415134
"200303-006.wav_991",1,0.04,0.180907029478996,1.8339,5.692,"Haemorhous-mexicanus-220518.wav_12","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_12",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_12","200303-000.wav_991-1",0.11199994773365
"200303-006.wav_992",1,0.04,0.114331065758997,1.5555,4.4192,"Haemorhous-mexicanus-220518.wav_13","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_13",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_13","200303-000.wav_992-1",0.111379684356432
"200303-006.wav_993",1,0.04,0.13911564625898,1.5157,6.0898,"Haemorhous-mexicanus-220518.wav_14","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_14",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_14","200303-000.wav_993-1",0.075448301477515
"200303-006.wav_994",1,0.04,0.137573696144991,1.6748,6.3682,"Haemorhous-mexicanus-220518.wav_15","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_15",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_15","200303-000.wav_994-1",0.0958834044087205
"200303-006.wav_995",1,0.04,0.148412698412991,1.635,6.3284,"Haemorhous-mexicanus-220518.wav_16","Paulina","desierto_abierto","Haemorhous-mexicanus-220518.wav_16",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-220518.wav_16","200303-000.wav_995-1",0.11226417738635
"200303-006.wav_996",1,0.04,0.14530612244898,2.413,3.8051,"Haemorhous-mexicanus-252731.wav_1","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_1","200303-000.wav_996-1",0.121632791524788
"200303-006.wav_997",1,0.04,0.151496598639008,1.8562,4.0835,"Haemorhous-mexicanus-252731.wav_2","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_2","200303-000.wav_997-1",0.122357104429482
"200303-006.wav_998",1,0.04,0.284648526077015,2.2274,4.826,"Haemorhous-mexicanus-252731.wav_3","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_3","200303-000.wav_998-1",0.148879303957321
"200303-006.wav_999",1,0.04,0.30013605442202,1.5777,5.6613,"Haemorhous-mexicanus-252731.wav_4","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_4","200303-000.wav_999-1",0.199362709642737
"200303-006.wav_1000",1,0.04,0.272267573696021,1.6705,3.3411,"Haemorhous-mexicanus-252731.wav_5","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_5","200303-000.wav_1000-1",0.125397902039156
"200303-006.wav_1001",1,0.04,0.346575963719013,1.2065,5.1044,"Haemorhous-mexicanus-252731.wav_6","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_6","200303-000.wav_1001-1",0.182802997716444
"200303-006.wav_1002",1,0.04,0.293945578230997,1.4849,5.0116,"Haemorhous-mexicanus-252731.wav_7","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_7","200303-000.wav_1002-1",0.20761624217429
"200303-006.wav_1003",1,0.04,0.290839002268009,1.949,5.1972,"Haemorhous-mexicanus-252731.wav_8","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_8","200303-000.wav_1003-1",0.172896024688681
"200303-006.wav_1004",1,0.04,0.306326530612019,2.1346,5.8469,"Haemorhous-mexicanus-252731.wav_9","Paulina","bosque_abierto","Haemorhous-mexicanus-252731.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-252731.wav_9","200303-000.wav_1004-1",0.147609139541511
"200303-006.wav_1005",1,0.04,0.105714285713995,2.8638,4.773,"Haemorhous-mexicanus-268457.wav_1","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_1","200303-000.wav_1005-1",0.0849870944268721
"200303-006.wav_1006",1,0.04,0.129795918367997,2.8638,4.9321,"Haemorhous-mexicanus-268457.wav_2","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_2","200303-000.wav_1006-1",0.0938265771907481
"200303-006.wav_1007",1,0.04,0.114467120180998,3.1024,4.773,"Haemorhous-mexicanus-268457.wav_3","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_3","200303-000.wav_1007-1",0.172379648035631
"200303-006.wav_1008",1,0.04,0.142925170068005,2.7047,4.8525,"Haemorhous-mexicanus-268457.wav_4","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_4","200303-000.wav_1008-1",0.187293890236446
"200303-006.wav_1009",1,0.04,0.127596371882,2.9433,4.8525,"Haemorhous-mexicanus-268457.wav_5","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_5","200303-000.wav_1009-1",0.214232252097444
"200303-006.wav_1010",1,0.04,0.151700680272008,2.8638,4.6139,"Haemorhous-mexicanus-268457.wav_6","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_6","200303-000.wav_1010-1",0.144392885770306
"200303-006.wav_1011",1,0.04,0.129795918367997,2.7047,5.1707,"Haemorhous-mexicanus-268457.wav_7","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_7","200303-000.wav_1011-1",0.134469557393891
"200303-006.wav_1012",1,0.04,0.182335600907018,1.8296,5.0116,"Haemorhous-mexicanus-268457.wav_8","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_8","200303-000.wav_1012-1",0.127863763987584
"200303-006.wav_1013",1,0.04,0.127596371882,1.9092,4.3752,"Haemorhous-mexicanus-268457.wav_9","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_9","200303-000.wav_1013-1",0.127494220431783
"200303-006.wav_1014",1,0.04,0.140748299320003,2.1478,4.4548,"Haemorhous-mexicanus-268457.wav_10","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_10",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_10","200303-000.wav_1014-1",0.174728094321135
"200303-006.wav_1015",1,0.04,0.14074829931898,2.0683,4.2161,"Haemorhous-mexicanus-268457.wav_11","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_11",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_11","200303-000.wav_1015-1",0.22900326979451
"200303-006.wav_1016",1,0.04,0.191111111110993,1.4319,4.1366,"Haemorhous-mexicanus-268457.wav_12","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_12",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_12","200303-000.wav_1016-1",0.0882942197608655
"200303-006.wav_1017",1,0.04,0.16263038548798,1.8296,4.2957,"Haemorhous-mexicanus-268457.wav_13","Paulina","desierto_cerrado","Haemorhous-mexicanus-268457.wav_13",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268457.wav_13","200303-000.wav_1017-1",0.164338080997833
"200303-006.wav_1018",1,0.04,0.136371882086004,2.9433,4.4548,"Haemorhous-mexicanus-268458.wav_1","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_1","200303-000.wav_1018-1",0.345636611469861
"200303-006.wav_1019",1,0.04,0.153877551021005,2.7047,4.9321,"Haemorhous-mexicanus-268458.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_2","200303-000.wav_1019-1",0.165877939558808
"200303-006.wav_1020",1,0.04,0.149501133785983,2.7047,5.3298,"Haemorhous-mexicanus-268458.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_3","200303-000.wav_1020-1",0.0667107337198099
"200303-006.wav_1021",1,0.04,0.149501133787006,2.466,5.0912,"Haemorhous-mexicanus-268458.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_4","200303-000.wav_1021-1",0.122189700955218
"200303-006.wav_1022",1,0.04,0.136371882086004,3.5797,6.4435,"Haemorhous-mexicanus-268458.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_5","200303-000.wav_1022-1",0.133635160542476
"200303-006.wav_1023",1,0.04,0.123219954648996,2.0683,5.5685,"Haemorhous-mexicanus-268458.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_7","200303-000.wav_1023-1",0.197500713249128
"200303-006.wav_1024",1,0.04,0.153877551019982,2.1478,4.8525,"Haemorhous-mexicanus-268458.wav_8","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_8","200303-000.wav_1024-1",0.101921190020111
"200303-006.wav_1025",1,0.04,0.219569160998,1.7501,5.0116,"Haemorhous-mexicanus-268458.wav_9","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_9","200303-000.wav_1025-1",0.180805547005708
"200303-006.wav_1026",1,0.04,0.223945578230976,1.9092,5.7276,"Haemorhous-mexicanus-268458.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_10",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_10","200303-000.wav_1026-1",0.150017368634578
"200303-006.wav_1027",1,0.04,0.18891156462599,1.8296,4.4548,"Haemorhous-mexicanus-268458.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_11",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_11","200303-000.wav_1027-1",0.153522192174264
"200303-006.wav_1028",1,0.04,0.153877551021005,2.0683,5.2503,"Haemorhous-mexicanus-268458.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_12",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_12","200303-000.wav_1028-1",0.264119052608589
"200303-006.wav_1029",1,0.04,0.171405895691017,1.0341,7.3981,"Haemorhous-mexicanus-268458.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_13",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_13","200303-000.wav_1029-1",0.0725761334008182
"200303-006.wav_1030",1,0.04,0.0969614512470196,1.6705,4.9321,"Haemorhous-mexicanus-268458.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_14",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_14","200303-000.wav_1030-1",0.157626001140991
"200303-006.wav_1031",1,0.04,0.232698412699002,1.2728,3.8184,"Haemorhous-mexicanus-268458.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_15",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_15","200303-000.wav_1031-1",0.173908211980535
"200303-006.wav_1032",1,0.04,0.429773242629985,1.3523,9.3073,"Haemorhous-mexicanus-268458.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-268458.wav_16",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-268458.wav_16","200303-000.wav_1032-1",0.169777000328183
"200303-006.wav_1033",1,0.04,0.147301587302004,2.6914,6.2181,"Haemorhous-mexicanus-378922.wav_1","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_1","200303-000.wav_1033-1",0.134060551454802
"200303-006.wav_1034",1,0.04,0.15825396825401,2.1346,5.1972,"Haemorhous-mexicanus-378922.wav_2","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_2","200303-000.wav_1034-1",0.180487424810231
"200303-006.wav_1035",1,0.04,0.248027210883984,1.949,5.8469,"Haemorhous-mexicanus-378922.wav_3","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_3","200303-000.wav_1035-1",0.152156298767068
"200303-006.wav_1036",1,0.04,0.164829931972982,3.4339,7.0534,"Haemorhous-mexicanus-378922.wav_4","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_4","200303-000.wav_1036-1",0.169692495645319
"200303-006.wav_1037",1,0.04,0.175782312924988,2.0418,4.7332,"Haemorhous-mexicanus-378922.wav_5","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_5","200303-000.wav_1037-1",0.167462316028279
"200303-006.wav_1038",1,0.04,0.217369614512997,2.413,6.4965,"Haemorhous-mexicanus-378922.wav_6","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_6","200303-000.wav_1038-1",0.23981705927613
"200303-006.wav_1039",1,0.04,0.142925170068005,2.5986,6.5894,"Haemorhous-mexicanus-378922.wav_7","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_7","200303-000.wav_1039-1",0.0868484561307307
"200303-006.wav_1040",1,0.04,0.160453514739012,1.8562,4.0835,"Haemorhous-mexicanus-378922.wav_8","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_8","200303-000.wav_1040-1",0.159737327570789
"200303-006.wav_1041",1,0.04,0.228321995465003,1.5777,4.0835,"Haemorhous-mexicanus-378922.wav_9","Paulina","desierto_abierto","Haemorhous-mexicanus-378922.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-378922.wav_9","200303-000.wav_1041-1",0.159256643498802
"200303-006.wav_1042",1,0.04,0.136009070294002,2.7047,4.4548,"Haemorhous-mexicanus-469591.wav_1","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_1",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_1","200303-000.wav_1042-1",0.176175512994485
"200303-006.wav_1043",1,0.04,0.139115646259008,2.2274,4.0968,"Haemorhous-mexicanus-469591.wav_2","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_2",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_2","200303-000.wav_1043-1",0.119098055589682
"200303-006.wav_1044",1,0.04,0.114331065759992,3.1024,4.773,"Haemorhous-mexicanus-469591.wav_3","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_3",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_3","200303-000.wav_1044-1",0.0845008772623172
"200303-006.wav_1045",1,0.04,0.163877551019973,2.5854,4.8923,"Haemorhous-mexicanus-469591.wav_4","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_4",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_4","200303-000.wav_1045-1",0.142563784876757
"200303-006.wav_1046",1,0.04,0.160793650794013,1.949,3.6991,"Haemorhous-mexicanus-469591.wav_5","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_5",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_5","200303-000.wav_1046-1",0.144449804789722
"200303-006.wav_1047",1,0.04,0.129818594104003,2.2672,4.1366,"Haemorhous-mexicanus-469591.wav_6","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_6",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_6","200303-000.wav_1047-1",0.260422053313207
"200303-006.wav_1048",1,0.04,0.191746031746001,2.3069,4.4548,"Haemorhous-mexicanus-469591.wav_7","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_7",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_7","200303-000.wav_1048-1",0.120842113509091
"200303-006.wav_1049",1,0.04,0.297029478458008,1.6308,4.8923,"Haemorhous-mexicanus-469591.wav_8","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_8",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_8","200303-000.wav_1049-1",0.166291595337652
"200303-006.wav_1050",1,0.04,0.166984126983984,4.2559,7.0799,"Haemorhous-mexicanus-469591.wav_9","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_9",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_9","200303-000.wav_1050-1",0.120900696080462
"200303-006.wav_1051",1,0.04,0.136009070294997,2.1081,4.773,"Haemorhous-mexicanus-469591.wav_10","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_10",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_10","200303-000.wav_1051-1",0.173966534665252
"200303-006.wav_1052",1,0.04,0.182471655329018,4.4945,5.9662,"Haemorhous-mexicanus-469591.wav_11","Paulina","bosque_abierto","Haemorhous-mexicanus-469591.wav_11",25.1,0.31,10,"abierta",1,"Haemorhous-mexicanus-469591.wav_11","200303-000.wav_1052-1",0.184274988711969
