"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-028.wav_971",1,0.04,0.18247165532899,1.591,3.6593,"Haemorhous-mexicanus-13700.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_10",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_10","200303-000.wav_971-1",0.770134202228432
"200303-029.wav_971",1,0.04,0.18247165532899,1.591,3.6593,"Haemorhous-mexicanus-13700.wav_10","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_10",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_10","200303-000.wav_971-1",0.753952332368651
"200303-003.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.71875765824136
"200303-010.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.488512211106984
"200303-016.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.7169355621458
"200303-017.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.693979573512803
"200303-028.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.740967566139231
"200303-029.wav_972",1,0.04,0.297029478458008,1.7501,5.9662,"Haemorhous-mexicanus-13700.wav_11","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_11",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_11","200303-000.wav_972-1",0.736240481145285
"200303-003.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.806100430487715
"200303-010.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.808403215353926
"200303-016.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.738143460197205
"200303-017.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.767156943097126
"200303-028.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.820089086617933
"200303-029.wav_973",1,0.04,0.122086167801009,2.2274,4.773,"Haemorhous-mexicanus-13700.wav_12","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_12",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_12","200303-000.wav_973-1",0.820684505616061
"200303-003.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.772038015234951
"200303-010.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.618319364388096
"200303-016.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.706184626492966
"200303-017.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.734778957718273
"200303-028.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.810450015569261
"200303-029.wav_974",1,0.04,0.0942176870739866,1.4319,4.6934,"Haemorhous-mexicanus-13700.wav_13","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_13",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_13","200303-000.wav_974-1",0.808076109621952
"200303-003.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.713783035979172
"200303-010.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.568311788421372
"200303-016.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.695147197156073
"200303-017.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.696216822472968
"200303-028.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.753454114515186
"200303-029.wav_975",1,0.04,0.171632653061985,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_14","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_14",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_14","200303-000.wav_975-1",0.73578489596318
"200303-003.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.757760559948543
"200303-010.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.572744801310705
"200303-016.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.717282148425345
"200303-017.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.744564953380867
"200303-028.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.806835408635284
"200303-029.wav_976",1,0.04,0.126734693876991,1.6705,5.3298,"Haemorhous-mexicanus-13700.wav_15","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_15",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_15","200303-000.wav_976-1",0.789626900570271
"200303-003.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.716273829118158
"200303-010.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.591375334439427
"200303-016.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.711252311782808
"200303-017.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.685712452143742
"200303-028.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.741494506150332
"200303-029.wav_977",1,0.04,0.34503401360599,1.4319,7.7163,"Haemorhous-mexicanus-13700.wav_16","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_16",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_16","200303-000.wav_977-1",0.7424055041993
"200303-003.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.735976496068084
"200303-010.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.591266512241289
"200303-016.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.730894688305232
"200303-017.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.699173788664203
"200303-028.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.756293315139868
"200303-029.wav_978",1,0.04,0.383741496598,1.5114,6.0458,"Haemorhous-mexicanus-13700.wav_17","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_17",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_17","200303-000.wav_978-1",0.764427544962434
"200303-003.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.718835161987675
"200303-010.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.574730357559806
"200303-016.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.712008353527407
"200303-017.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.682417763537073
"200303-028.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.737706418154831
"200303-029.wav_979",1,0.04,0.382199546486,1.591,5.5685,"Haemorhous-mexicanus-13700.wav_18","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_18",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_18","200303-000.wav_979-1",0.746186912285746
"200303-003.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.888647321278607
"200303-010.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.719709235358543
"200303-016.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.800069720101323
"200303-017.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.791787596383096
"200303-028.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.804661321610919
"200303-029.wav_963",1,0.04,0.180907029478001,3.3411,5.0912,"Haemorhous-mexicanus-13700.wav_2","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_2",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_2","200303-000.wav_963-1",0.859067650360871
"200303-003.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.751348662482432
"200303-010.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.713132502010394
"200303-016.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.715921462445587
"200303-017.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.685666434071259
"200303-028.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.768829809609266
"200303-029.wav_964",1,0.04,0.160793650793985,2.2274,4.6139,"Haemorhous-mexicanus-13700.wav_3","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_3",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_3","200303-000.wav_964-1",0.746483925931906
"200303-003.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.767085336386944
"200303-010.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.665374853889874
"200303-016.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.732903821726753
"200303-017.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.716083396469124
"200303-028.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.771805207128692
"200303-029.wav_965",1,0.04,0.166984126984013,2.8638,4.6934,"Haemorhous-mexicanus-13700.wav_4","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_4",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_4","200303-000.wav_965-1",0.755038877986821
"200303-003.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.882322263561146
"200303-010.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.808822026736487
"200303-016.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.810741709714633
"200303-017.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.775439878120118
"200303-028.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.837397609182343
"200303-029.wav_966",1,0.04,0.185555555556001,3.182,5.3298,"Haemorhous-mexicanus-13700.wav_5","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_5",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_5","200303-000.wav_966-1",0.829409305495259
"200303-003.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.787314291947572
"200303-010.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",27.1,0.2,100,"cerrado",1,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.759667912481094
"200303-016.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26.4,0.24,100,"abierta",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.741187781566693
"200303-017.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26,0.19,100,"cerrado",2,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.741447975755818
"200303-028.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",26,0.2,100,"abierta",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.786686766180382
"200303-029.wav_967",1,0.04,0.0973015873009979,2.2274,4.8525,"Haemorhous-mexicanus-13700.wav_6","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_6",23.6,0.16,100,"cerrado",3,"Haemorhous-mexicanus-13700.wav_6","200303-000.wav_967-1",0.784039877363481
"200303-003.wav_968",1,0.04,0.109705215420015,3.5797,7.955,"Haemorhous-mexicanus-13700.wav_7","Paulina","bosque_cerrado","Haemorhous-mexicanus-13700.wav_7",24.1,0.39,100,"abierta",1,"Haemorhous-mexicanus-13700.wav_7","200303-000.wav_968-1",0.820312464691615
